"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.907138096E1,-2.531236267E-1,4.086502075E-2,9.877958679E0,9.881285806E0
8.908130396E1,-2.447410583E-1,3.113525391E-2,9.874366150E0,9.877447770E0
8.909122696E1,-2.531236267E-1,4.026626587E-2,9.863887939E0,9.867217350E0
8.910114996E1,-2.574645996E-1,3.218307495E-2,9.868079224E0,9.871489823E0
8.911107396E1,-2.510279846E-1,3.427871704E-2,9.865235138E0,9.868487949E0
8.912099696E1,-2.532733154E-1,4.236190796E-2,9.876012726E0,9.879350650E0
8.913091996E1,-2.621049500E-1,3.472778320E-2,9.865235138E0,9.868777500E0
8.914084296E1,-2.604583740E-1,3.338058472E-2,9.865684204E0,9.869178165E0
8.915076596E1,-2.585124207E-1,3.517684937E-2,9.858050079E0,9.861501785E0
8.916068896E1,-2.567161560E-1,3.577560425E-2,9.851613464E0,9.855022625E0
8.917061196E1,-2.552192688E-1,2.918930054E-2,9.861043854E0,9.864389225E0
8.918053496E1,-2.574645996E-1,2.140548706E-2,9.869875488E0,9.873256219E0
8.919045796E1,-2.685415649E-1,3.817062378E-2,9.865384827E0,9.869112896E0
8.920038096E1,-2.670446777E-1,3.891906738E-2,9.864935760E0,9.868626303E0
8.921030396E1,-2.609074402E-1,3.757186890E-2,9.872120819E0,9.875639412E0
8.922022796E1,-2.555186462E-1,4.251159668E-2,9.864786072E0,9.868186321E0
8.923015096E1,-2.595602417E-1,3.472778320E-2,9.855205994E0,9.858684634E0
8.924007396E1,-2.624043274E-1,3.966751099E-2,9.861492920E0,9.865063211E0
8.924999696E1,-2.622546387E-1,3.128494263E-2,9.859546967E0,9.863083830E0
8.925991996E1,-2.586621094E-1,3.442840576E-2,9.864935760E0,9.868386340E0
8.926984296E1,-2.727328491E-1,3.592529297E-2,9.861642609E0,9.865478639E0
8.927976596E1,-2.713856506E-1,3.367996216E-2,9.858798523E0,9.862590574E0
8.928968896E1,-2.686912537E-1,3.936813354E-2,9.853709106E0,9.857450380E0
8.929961196E1,-2.728825378E-1,4.071533203E-2,9.854457550E0,9.858319138E0
8.930953496E1,-2.659968567E-1,3.472778320E-2,9.854307861E0,9.857958398E0
8.931945796E1,-2.643502808E-1,3.353027344E-2,9.853709106E0,9.857311424E0
8.932938196E1,-2.722837830E-1,3.667373657E-2,9.857301636E0,9.861129700E0
8.933930496E1,-2.731819153E-1,3.832031250E-2,9.858499146E0,9.862357842E0
8.934922796E1,-2.670446777E-1,3.068618774E-2,9.851912842E0,9.855579189E0
8.935915096E1,-2.715353394E-1,4.670288086E-2,9.857301636E0,9.861151461E0
8.936907396E1,-2.692900085E-1,2.888992310E-2,9.855205994E0,9.858926763E0
8.937899696E1,-2.733316040E-1,3.667373657E-2,9.856852570E0,9.860709797E0
8.938891996E1,-2.745291138E-1,2.739303589E-2,9.859546967E0,9.863406257E0
8.939884296E1,-2.715353394E-1,3.682342529E-2,9.857002258E0,9.860810358E0
8.940876596E1,-2.749781799E-1,3.143463135E-2,9.855804749E0,9.859690075E0
8.941868896E1,-2.749781799E-1,3.353027344E-2,9.859247589E0,9.863138461E0
8.942861196E1,-2.773731995E-1,3.442840576E-2,9.859097900E0,9.863058989E0
8.943853596E1,-2.709365845E-1,3.293151855E-2,9.870623932E0,9.874396585E0
8.944845896E1,-2.567161560E-1,3.712280273E-2,9.862391052E0,9.865801465E0
8.945838196E1,-2.662962341E-1,3.532653809E-2,9.860894165E0,9.864552467E0
8.946830496E1,-2.621049500E-1,3.442840576E-2,9.873468018E0,9.877006379E0
8.947822796E1,-2.691403198E-1,3.308120728E-2,9.858349457E0,9.862078122E0
8.948815096E1,-2.683918762E-1,3.472778320E-2,9.870174866E0,9.873884347E0
8.949807396E1,-2.636018372E-1,3.607498169E-2,9.867480469E0,9.871066717E0
8.950799696E1,-2.592608643E-1,3.832031250E-2,9.868977356E0,9.872456568E0
8.951791996E1,-2.752775574E-1,3.607498169E-2,9.885742493E0,9.889640224E0
8.952784296E1,-2.653981018E-1,3.457809448E-2,9.867929535E0,9.871558393E0
8.953776596E1,-2.544708252E-1,3.532653809E-2,9.872420197E0,9.875762447E0
8.954768996E1,-2.634521484E-1,4.011657715E-2,9.880503387E0,9.884096497E0
8.955761296E1,-2.655477905E-1,3.023712158E-2,9.875264282E0,9.878880228E0
8.956753596E1,-2.562670898E-1,2.978805542E-2,9.881551208E0,9.884918535E0
8.957745896E1,-2.685415649E-1,3.667373657E-2,9.878856812E0,9.882574130E0
8.958738196E1,-2.647993469E-1,3.637435913E-2,9.880952454E0,9.884566919E0
8.959730496E1,-2.652484131E-1,3.532653809E-2,9.874216461E0,9.877841637E0
8.960722796E1,-2.628533936E-1,3.203338623E-2,9.872719574E0,9.876270036E0
8.961715096E1,-2.627037048E-1,3.442840576E-2,9.882449341E0,9.886000381E0
8.962707396E1,-2.534230042E-1,2.903961182E-2,9.876761169E0,9.880054540E0
8.963699696E1,-2.511776733E-1,3.712280273E-2,9.876910858E0,9.880173907E0
8.964692096E1,-2.574645996E-1,4.086502075E-2,9.878407745E0,9.881846870E0
8.965684396E1,-2.495310974E-1,3.412902832E-2,9.885892181E0,9.889099796E0
8.966676696E1,-2.547702026E-1,3.607498169E-2,9.883796539E0,9.887145356E0
8.967668996E1,-2.507286072E-1,2.993774414E-2,9.885143738E0,9.888368309E0
8.968661296E1,-2.517764282E-1,3.098556519E-2,9.893526306E0,9.896777973E0
8.969653596E1,-2.420466614E-1,3.712280273E-2,9.875563660E0,9.878599207E0
8.970645896E1,-2.372566223E-1,4.311035156E-2,9.891280975E0,9.894219956E0
8.971638196E1,-2.444416809E-1,3.547622681E-2,9.899513855E0,9.902594855E0
8.972630496E1,-2.402503967E-1,3.637435913E-2,9.881102142E0,9.884089381E0
8.973622796E1,-2.374063110E-1,3.787124634E-2,9.884544983E0,9.887468104E0
8.974615096E1,-2.430944824E-1,3.562591553E-2,9.887688446E0,9.890740465E0
8.975607496E1,-2.453398132E-1,3.502716064E-2,9.890382843E0,9.893487318E0
8.976599796E1,-2.354603577E-1,3.203338623E-2,9.887838135E0,9.890693135E0
8.977592096E1,-2.341131592E-1,2.814147949E-2,9.888137512E0,9.890948608E0
8.978584396E1,-2.351609802E-1,3.472778320E-2,9.893675995E0,9.896531281E0
8.979576696E1,-2.460882568E-1,3.682342529E-2,9.893975372E0,9.897103822E0
8.980568996E1,-2.381547546E-1,3.233276367E-2,9.898765411E0,9.901682673E0
8.981561296E1,-2.353106689E-1,3.068618774E-2,9.894125061E0,9.896970419E0
8.982553596E1,-2.300715637E-1,2.963836670E-2,9.893077240E0,9.895796513E0
8.983545896E1,-2.399510193E-1,3.562591553E-2,9.899663544E0,9.902635204E0
8.984538196E1,-2.330653381E-1,3.891906738E-2,9.896220703E0,9.899041284E0
8.985530596E1,-2.221380615E-1,3.278182983E-2,9.899214478E0,9.901760815E0
8.986522896E1,-2.275268555E-1,3.188369751E-2,9.904303894E0,9.906968288E0
8.987514937E1,-2.177970886E-1,3.712280273E-2,9.912836151E0,9.915297990E0
8.988507238E1,-2.173480225E-1,2.933898926E-2,9.917925568E0,9.920350221E0
8.989499537E1,-2.246827698E-1,3.233276367E-2,9.898316345E0,9.900918858E0
8.990491837E1,-2.155517578E-1,3.053649902E-2,9.911638641E0,9.914029231E0
8.991484138E1,-2.005828857E-1,2.529739380E-2,9.909093933E0,9.911156140E0
8.992476437E1,-2.113604736E-1,2.918930054E-2,9.917177124E0,9.919472132E0
8.993468737E1,-2.064207458E-1,2.874023438E-2,9.916129303E0,9.918319206E0
8.994461037E1,-2.016307068E-1,3.023712158E-2,9.912836151E0,9.914932667E0
8.995453337E1,-2.031275940E-1,2.694396973E-2,9.912985840E0,9.915103381E0
8.996445737E1,-2.031275940E-1,3.712280273E-2,9.910890198E0,9.913041079E0
8.997438037E1,-2.035766602E-1,3.113525391E-2,9.908794556E0,9.910934487E0
8.998430338E1,-2.031275940E-1,2.424957275E-2,9.925260315E0,9.927368291E0
8.999422637E1,-2.077679443E-1,2.365081787E-2,9.909992065E0,9.912198021E0
9.000414937E1,-2.038760376E-1,2.993774414E-2,9.907597046E0,9.909739700E0
9.001407238E1,-1.984872437E-1,2.874023438E-2,9.912087708E0,9.914116497E0
9.002399537E1,-2.043251038E-1,2.559677124E-2,9.902357941E0,9.904498813E0
9.003391837E1,-1.930984497E-1,3.412902832E-2,9.915530548E0,9.917469327E0
9.004384137E1,-1.984872437E-1,2.409988403E-2,9.914782104E0,9.916797980E0
9.005376437E1,-1.871109009E-1,2.799179077E-2,9.908794556E0,9.910600566E0
9.006368837E1,-1.917512512E-1,2.903961182E-2,9.915680237E0,9.917576639E0
9.007361137E1,-1.971400452E-1,3.068618774E-2,9.906698914E0,9.908707746E0
9.008353438E1,-1.824705505E-1,3.457809448E-2,9.909842377E0,9.911582471E0
9.009345737E1,-1.721420288E-1,3.023712158E-2,9.906998291E0,9.908539867E0
9.010338037E1,-1.838177490E-1,3.338058472E-2,9.901459808E0,9.903222181E0
9.011330338E1,-1.800755310E-1,3.278182983E-2,9.907297668E0,9.908988290E0
9.012322637E1,-1.698966980E-1,3.218307495E-2,9.917775879E0,9.919283191E0
9.013314937E1,-1.701960754E-1,3.517684937E-2,9.904004517E0,9.905529243E0
9.014307237E1,-1.755848694E-1,3.143463135E-2,9.920619965E0,9.922223474E0
9.015299537E1,-1.698966980E-1,3.742218018E-2,9.913584595E0,9.915110934E0
9.016291837E1,-1.686991882E-1,3.143463135E-2,9.899064789E0,9.900552068E0
9.017284237E1,-1.534309387E-1,3.158432007E-2,9.903705139E0,9.904943922E0
9.018276538E1,-1.700463867E-1,4.086502075E-2,9.913584595E0,9.915127091E0
9.019268837E1,-1.660047913E-1,2.245330811E-2,9.903106384E0,9.904523098E0
9.020261137E1,-1.550775146E-1,2.769241333E-2,9.905651093E0,9.906903627E0
9.021253437E1,-1.624122620E-1,2.844085693E-2,9.904603271E0,9.905975600E0
9.022245737E1,-1.682501221E-1,3.263214111E-2,9.908794556E0,9.910276611E0
9.023238037E1,-1.615141296E-1,3.233276367E-2,9.899513855E0,9.900884142E0
9.024230337E1,-1.600172424E-1,3.158432007E-2,9.900561676E0,9.901905099E0
9.025222637E1,-1.580712891E-1,2.709365845E-2,9.893376617E0,9.894676422E0
9.026214937E1,-1.594184875E-1,1.646575928E-2,9.909243622E0,9.910539568E0
9.027207237E1,-1.562750244E-1,2.634521484E-2,9.903705139E0,9.904973066E0
9.028199638E1,-1.598675537E-1,2.649490356E-2,9.893526306E0,9.894853328E0
9.029191937E1,-1.504371643E-1,2.918930054E-2,9.889484711E0,9.890671929E0
9.030184237E1,-1.645079041E-1,2.888992310E-2,9.901160431E0,9.902569129E0
9.031176537E1,-1.465452576E-1,3.936813354E-2,9.906848602E0,9.908010627E0
9.032168837E1,-1.493893433E-1,3.427871704E-2,9.901160431E0,9.902346696E0
9.033161137E1,-1.576222229E-1,2.215393066E-2,9.908644867E0,9.909923242E0
9.034153437E1,-1.487905884E-1,2.185455322E-2,9.899813232E0,9.900955423E0
9.035145737E1,-1.375639343E-1,2.604583740E-2,9.892777863E0,9.893768547E0
9.036138037E1,-1.371148682E-1,2.275268555E-2,9.902208252E0,9.903183652E0
9.037130337E1,-1.372645569E-1,2.305206299E-2,9.898016968E0,9.898995548E0
9.038122738E1,-1.392105103E-1,3.442840576E-2,9.895172882E0,9.896211965E0
9.039115037E1,-1.353186035E-1,3.008743286E-2,9.907447357E0,9.908417104E0
9.040107337E1,-1.404080200E-1,1.571731567E-2,9.907447357E0,9.908454702E0
9.041099637E1,-1.284329224E-1,3.367996216E-2,9.892628174E0,9.893519169E0
9.042091937E1,-1.282832336E-1,2.978805542E-2,9.895921326E0,9.896797603E0
9.043084237E1,-1.320254517E-1,2.769241333E-2,9.890382843E0,9.891302764E0
9.044076537E1,-1.362167358E-1,3.068618774E-2,9.882449341E0,9.883435719E0
9.045068838E1,-1.451980591E-1,3.263214111E-2,9.898316345E0,9.899435024E0
9.046061137E1,-1.402583313E-1,3.188369751E-2,9.892179108E0,9.893224776E0
9.047053437E1,-1.390608215E-1,2.903961182E-2,9.883946228E0,9.884967084E0
9.048045838E1,-1.431024170E-1,2.185455322E-2,9.887688446E0,9.888748087E0
9.049038137E1,-1.332229614E-1,2.395019531E-2,9.871072998E0,9.872001018E0
9.050030437E1,-1.362167358E-1,3.652404785E-2,9.876611481E0,9.877618303E0
9.051022737E1,-1.357676697E-1,2.559677124E-2,9.873468018E0,9.874434604E0
9.052015037E1,-1.305285645E-1,3.397933960E-2,9.871522064E0,9.872443475E0
9.053007337E1,-1.426533508E-1,2.439926147E-2,9.874815216E0,9.875875701E0
9.053999637E1,-1.342707825E-1,2.799179077E-2,9.877210236E0,9.878162492E0
9.054991938E1,-1.299298096E-1,3.038681030E-2,9.878258057E0,9.879159243E0
9.055984237E1,-1.314266968E-1,3.293151855E-2,9.884245605E0,9.885174184E0
9.056976537E1,-1.251397705E-1,3.787124634E-2,9.876761169E0,9.877626506E0
9.057968838E1,-1.264869690E-1,2.559677124E-2,9.883796539E0,9.884639001E0
9.058961237E1,-1.237925720E-1,3.412902832E-2,9.865684204E0,9.866519863E0
9.059953537E1,-1.216969299E-1,2.739303589E-2,9.861343231E0,9.862132165E0
9.060945837E1,-1.273851013E-1,2.829116821E-2,9.868378601E0,9.869241286E0
9.061938137E1,-1.215472412E-1,3.158432007E-2,9.873617706E0,9.874416333E0
9.062930437E1,-1.266366577E-1,2.829116821E-2,9.874964905E0,9.875817389E0
9.063922737E1,-1.251397705E-1,2.634521484E-2,9.881551208E0,9.882378677E0
9.064915038E1,-1.160087585E-1,2.215393066E-2,9.884395294E0,9.885100867E0
9.065907337E1,-1.230441284E-1,2.424957275E-2,9.880952454E0,9.881748291E0
9.066899637E1,-1.296304321E-1,2.649490356E-2,9.877210236E0,9.878096379E0
9.067891938E1,-1.242416382E-1,1.901046753E-2,9.881850586E0,9.882649867E0
9.068884337E1,-1.333726501E-1,2.350112915E-2,9.876162415E0,9.877090898E0
9.069876637E1,-1.327738953E-1,2.484832764E-2,9.880653076E0,9.881576370E0
9.070868937E1,-1.341210938E-1,1.826202393E-2,9.879754944E0,9.880682149E0
9.071861237E1,-1.321751404E-1,2.709365845E-2,9.876611481E0,9.877533026E0
9.072853537E1,-1.288819885E-1,2.649490356E-2,9.876910858E0,9.877787234E0
9.073845837E1,-1.363664246E-1,2.888992310E-2,9.884544983E0,9.885527803E0
9.074838138E1,-1.273851013E-1,2.769241333E-2,9.869875488E0,9.870736345E0
9.075830437E1,-1.320254517E-1,2.230361938E-2,9.886191559E0,9.887098245E0
9.076822737E1,-1.320254517E-1,2.155517578E-2,9.878258057E0,9.879163810E0
9.077815037E1,-1.341210938E-1,2.275268555E-2,9.876012726E0,9.876949606E0
9.078807337E1,-1.327738953E-1,2.619552612E-2,9.874665527E0,9.875592863E0
9.079799737E1,-1.381626892E-1,3.772155762E-2,9.874066772E0,9.875105390E0
9.080792037E1,-1.260379028E-1,3.263214111E-2,9.886191559E0,9.887048799E0
9.081784337E1,-1.386117554E-1,2.724334717E-2,9.881251831E0,9.882261541E0
9.082776637E1,-1.296304321E-1,2.769241333E-2,9.890682220E0,9.891570437E0
9.083768937E1,-1.342707825E-1,3.113525391E-2,9.879006500E0,9.879967990E0
9.084761238E1,-1.386117554E-1,3.128494263E-2,9.888137512E0,9.889158479E0
9.085753537E1,-1.371148682E-1,3.218307495E-2,9.889185333E0,9.890188208E0
9.086745837E1,-1.326242065E-1,3.008743286E-2,9.874964905E0,9.875901291E0
9.087738133E1,-1.354682922E-1,3.353027344E-2,9.879156189E0,9.880141848E0
9.088730433E1,-1.440005493E-1,3.367996216E-2,9.874665527E0,9.875772870E0
9.089722833E1,-1.438508606E-1,3.697311401E-2,9.880653076E0,9.881769340E0
9.090715133E1,-1.336720276E-1,3.652404785E-2,9.887239380E0,9.888210393E0
9.091707433E1,-1.425036621E-1,2.918930054E-2,9.876312103E0,9.877383260E0
9.092699733E1,-1.466949463E-1,2.200424194E-2,9.880054321E0,9.881167795E0
9.093692033E1,-1.498384094E-1,3.158432007E-2,9.880503387E0,9.881689952E0
9.094684333E1,-1.544787598E-1,3.308120728E-2,9.873767395E0,9.875031171E0
9.095676633E1,-1.423539734E-1,2.993774414E-2,9.880204010E0,9.881274827E0
9.096668933E1,-1.546284485E-1,2.634521484E-2,9.885892181E0,9.887136504E0
9.097661233E1,-1.508862305E-1,2.035766602E-2,9.878557434E0,9.879730668E0
9.098653533E1,-1.514849854E-1,2.125579834E-2,9.888436890E0,9.889619994E0
9.099645933E1,-1.486408997E-1,3.517684937E-2,9.884994049E0,9.886174127E0
9.100638233E1,-1.502874756E-1,3.742218018E-2,9.896370392E0,9.897582214E0
9.101630533E1,-1.592687988E-1,2.409988403E-2,9.900711365E0,9.902021656E0
9.102622833E1,-1.540296936E-1,2.933898926E-2,9.893077240E0,9.894319744E0
9.103615133E1,-1.540296936E-1,2.739303589E-2,9.880353699E0,9.881592217E0
9.104607433E1,-1.552272034E-1,2.155517578E-2,9.889035645E0,9.890277351E0
9.105599733E1,-1.654060364E-1,3.472778320E-2,9.902208252E0,9.903650511E0
9.106592033E1,-1.664538574E-1,2.709365845E-2,9.895921326E0,9.897358225E0
9.107584333E1,-1.686991882E-1,3.038681030E-2,9.898016968E0,9.899501132E0
9.108576633E1,-1.709445190E-1,2.469863892E-2,9.898466034E0,9.899972822E0
9.109569033E1,-1.658551025E-1,2.095642090E-2,9.904154205E0,9.905564982E0
9.110561333E1,-1.682501221E-1,2.275268555E-2,9.908195801E0,9.909650338E0
9.111553633E1,-1.727407837E-1,2.724334717E-2,9.893077240E0,9.894622724E0
9.112545933E1,-1.731898499E-1,2.589614868E-2,9.906698914E0,9.908246500E0
9.113538233E1,-1.721420288E-1,3.008743286E-2,9.902357941E0,9.903899783E0
9.114530533E1,-1.751358032E-1,2.799179077E-2,9.903256073E0,9.904844115E0
9.115522833E1,-1.821711731E-1,3.517684937E-2,9.908644867E0,9.910381771E0
9.116515133E1,-1.820214844E-1,3.323089600E-2,9.909692688E0,9.911419943E0
9.117507433E1,-1.860630798E-1,3.143463135E-2,9.904004517E0,9.905801990E0
9.118499733E1,-1.824705505E-1,2.874023438E-2,9.905351715E0,9.907073943E0
9.119492033E1,-1.863624573E-1,3.143463135E-2,9.905950470E0,9.907753217E0
9.120484433E1,-1.815724182E-1,3.562591553E-2,9.900112610E0,9.901841618E0
9.121476733E1,-1.866618347E-1,3.158432007E-2,9.898016968E0,9.899827276E0
9.122469033E1,-1.901046753E-1,3.502716064E-2,9.905950470E0,9.907836363E0
9.123461333E1,-1.884580994E-1,3.233276367E-2,9.894424438E0,9.896271865E0
9.124453633E1,-1.932481384E-1,4.490661621E-2,9.915380859E0,9.917365529E0
9.125445933E1,-1.963916016E-1,3.772155762E-2,9.904004517E0,9.906023321E0
9.126438233E1,-1.971400452E-1,2.739303589E-2,9.903705139E0,9.905704925E0
9.127430533E1,-2.040257263E-1,3.966751099E-2,9.908644867E0,9.910824542E0
9.128422833E1,-2.019300842E-1,3.577560425E-2,9.909093933E0,9.911215780E0
9.129415133E1,-2.061213684E-1,3.382965088E-2,9.912686462E0,9.914886957E0
9.130407533E1,-2.055226135E-1,3.382965088E-2,9.908495178E0,9.910684168E0
9.131399833E1,-2.092648315E-1,2.918930054E-2,9.906848602E0,9.909101524E0
9.132392133E1,-2.113604736E-1,3.158432007E-2,9.905950470E0,9.908255423E0
9.133384433E1,-2.091151428E-1,3.876937866E-2,9.904752960E0,9.907036056E0
9.134376733E1,-2.198927307E-1,3.562591553E-2,9.905351715E0,9.907856207E0
9.135369033E1,-2.143542480E-1,2.978805542E-2,9.895172882E0,9.897539161E0
9.136361333E1,-2.085163879E-1,2.874023438E-2,9.911339264E0,9.913574083E0
9.137353633E1,-2.101629639E-1,2.395019531E-2,9.907447357E0,9.909705102E0
9.138345933E1,-2.131567383E-1,3.203338623E-2,9.911488953E0,9.913832518E0
9.139338233E1,-2.210902405E-1,2.694396973E-2,9.922715607E0,9.925214954E0
9.140330533E1,-2.242337036E-1,3.472778320E-2,9.914183350E0,9.916779632E0
9.141322933E1,-2.234852600E-1,3.203338623E-2,9.896969147E0,9.899543933E0
9.142315233E1,-2.179467773E-1,3.742218018E-2,9.904603271E0,9.907071575E0
9.143307533E1,-2.287243652E-1,3.143463135E-2,9.905651093E0,9.908341261E0
9.144299833E1,-2.303709412E-1,2.754272461E-2,9.897268524E0,9.899987556E0
9.145292133E1,-2.317181396E-1,3.263214111E-2,9.908495178E0,9.911257985E0
9.146284433E1,-2.314187622E-1,3.592529297E-2,9.908195801E0,9.910963086E0
9.147276733E1,-2.267784119E-1,3.637435913E-2,9.898615723E0,9.901279956E0
9.148269033E1,-2.270777893E-1,3.263214111E-2,9.905651093E0,9.908307259E0
9.149261333E1,-2.258802795E-1,3.233276367E-2,9.905052338E0,9.907680310E0
9.150253633E1,-2.363584900E-1,3.128494263E-2,9.907147980E0,9.910016406E0
9.151246033E1,-2.433938599E-1,3.353027344E-2,9.913883972E0,9.916927965E0
9.152238333E1,-2.372566223E-1,3.832031250E-2,9.909093933E0,9.912007956E0
9.153230633E1,-2.323168945E-1,2.604583740E-2,9.907147980E0,9.909905682E0
9.154222933E1,-2.369572449E-1,4.011657715E-2,9.906249847E0,9.909164653E0
9.155215233E1,-2.459385681E-1,4.011657715E-2,9.909093933E0,9.912226677E0
9.156207533E1,-2.439926147E-1,4.041595459E-2,9.905202026E0,9.908289107E0
9.157199833E1,-2.501298523E-1,3.023712158E-2,9.909842377E0,9.913044697E0
9.158192133E1,-2.508782959E-1,3.412902832E-2,9.900861053E0,9.904097854E0
9.159184433E1,-2.444416809E-1,3.861968994E-2,9.901609497E0,9.904701603E0
9.160176733E1,-2.531236267E-1,3.382965088E-2,9.908046112E0,9.911336629E0
9.161169133E1,-2.570155334E-1,3.742218018E-2,9.904004517E0,9.907409493E0
9.162161433E1,-2.514770508E-1,3.847000122E-2,9.901010742E0,9.904278589E0
9.163153733E1,-2.553689575E-1,3.697311401E-2,9.894723816E0,9.898087679E0
9.164146033E1,-2.472857666E-1,3.637435913E-2,9.897867279E0,9.901022675E0
9.165138333E1,-2.505789185E-1,3.772155762E-2,9.892179108E0,9.895424206E0
9.166130633E1,-2.594105530E-1,3.622467041E-2,9.895621948E0,9.899087827E0
9.167122933E1,-2.550695801E-1,3.517684937E-2,9.889484711E0,9.892836082E0
9.168115233E1,-2.544708252E-1,4.236190796E-2,9.890083466E0,9.893447371E0
9.169107533E1,-2.615061951E-1,4.161346436E-2,9.902956696E0,9.906496277E0
9.170099833E1,-2.636018372E-1,3.397933960E-2,9.889933777E0,9.893504467E0
9.171092233E1,-2.634521484E-1,3.308120728E-2,9.892179108E0,9.895741958E0
9.172084533E1,-2.618055725E-1,3.517684937E-2,9.891879730E0,9.895406215E0
9.173076833E1,-2.630030823E-1,3.517684937E-2,9.892777863E0,9.896335780E0
9.174069133E1,-2.661465454E-1,3.682342529E-2,9.900411987E0,9.904057122E0
9.175061433E1,-2.691403198E-1,3.592529297E-2,9.904453583E0,9.908174802E0
9.176053733E1,-2.712359619E-1,3.293151855E-2,9.895172882E0,9.898944378E0
9.177046033E1,-2.628533936E-1,3.817062378E-2,9.900561676E0,9.904123909E0
9.178038333E1,-2.649490356E-1,3.323089600E-2,9.895023193E0,9.898625474E0
9.179030633E1,-2.701881409E-1,3.637435913E-2,9.889634399E0,9.893391394E0
9.180022933E1,-2.716850281E-1,2.799179077E-2,9.884544983E0,9.888317643E0
9.181015333E1,-2.733316040E-1,2.529739380E-2,9.887239380E0,9.891049119E0
9.182007633E1,-2.739303589E-1,3.652404785E-2,9.886490936E0,9.890352617E0
9.182999933E1,-2.736309814E-1,3.278182983E-2,9.878407745E0,9.882251168E0
9.183992233E1,-2.746788025E-1,4.011657715E-2,9.872420197E0,9.876322105E0
9.184984533E1,-2.733316040E-1,3.802093506E-2,9.874665527E0,9.878520893E0
9.185976833E1,-2.670446777E-1,4.026626587E-2,9.880054321E0,9.883744615E0
9.186969100E1,-2.616558838E-1,3.832031250E-2,9.874366150E0,9.877906616E0
9.187961400E1,-2.716850281E-1,3.427871704E-2,9.880353699E0,9.884147763E0
9.188953700E1,-2.653981018E-1,3.023712158E-2,9.877060547E0,9.880671813E0
9.189946000E1,-2.677931213E-1,4.580474854E-2,9.864187317E0,9.867927982E0
9.190938300E1,-2.579136658E-1,3.592529297E-2,9.868079224E0,9.871514456E0
9.191930700E1,-2.748284912E-1,3.876937866E-2,9.863738251E0,9.867642375E0
9.192923000E1,-2.733316040E-1,4.490661621E-2,9.876761169E0,9.880644613E0
9.193915300E1,-2.650987244E-1,3.802093506E-2,9.870623932E0,9.874256414E0
9.194907600E1,-2.695893860E-1,4.086502075E-2,9.870474243E0,9.874239726E0
9.195899900E1,-2.653981018E-1,4.266128540E-2,9.860594788E0,9.864257990E0
9.196892200E1,-2.701881409E-1,4.445755005E-2,9.869725800E0,9.873523457E0
9.197884500E1,-2.609074402E-1,3.921844482E-2,9.866732025E0,9.870258945E0
9.198876800E1,-2.547702026E-1,3.397933960E-2,9.858499146E0,9.861849109E0
9.199869100E1,-2.761756897E-1,3.817062378E-2,9.864037628E0,9.867976912E0
9.200861400E1,-2.703378296E-1,3.502716064E-2,9.857151947E0,9.860920543E0
9.201853800E1,-2.615061951E-1,3.248245239E-2,9.859247589E0,9.862768558E0
9.202846100E1,-2.692900085E-1,3.667373657E-2,9.864337006E0,9.868080190E0
9.203838400E1,-2.640509033E-1,3.592529297E-2,9.864786072E0,9.868384759E0
9.204830700E1,-2.631527710E-1,2.933898926E-2,9.862989807E0,9.866543371E0
9.205823000E1,-2.585124207E-1,3.472778320E-2,9.867630157E0,9.871076923E0
9.206815300E1,-2.679428101E-1,3.727249146E-2,9.864935760E0,9.868644291E0
9.207807600E1,-2.547702026E-1,4.221221924E-2,9.856253815E0,9.859636352E0
9.208799900E1,-2.646496582E-1,2.859054565E-2,9.853709106E0,9.857303892E0
9.209792200E1,-2.642005920E-1,3.203338623E-2,9.867779846E0,9.871368050E0
9.210784500E1,-2.670446777E-1,3.532653809E-2,9.865085449E0,9.868762422E0
9.211776900E1,-2.589614868E-1,4.430786133E-2,9.863887939E0,9.867386154E0
9.212769200E1,-2.531236267E-1,3.637435913E-2,9.871522064E0,9.874833798E0
9.213761500E1,-2.636018372E-1,3.248245239E-2,9.865833893E0,9.869408262E0
9.214753800E1,-2.627037048E-1,3.083587646E-2,9.865833893E0,9.869379033E0
9.215746100E1,-2.504292297E-1,3.577560425E-2,9.862690430E0,9.865934178E0
9.216738400E1,-2.522254944E-1,3.457809448E-2,9.856104126E0,9.859391558E0
9.217730700E1,-2.585124207E-1,4.026626587E-2,9.864187317E0,9.867656331E0
9.218723000E1,-2.544708252E-1,3.412902832E-2,9.851912842E0,9.855257827E0
9.219715300E1,-2.624043274E-1,3.727249146E-2,9.864935760E0,9.868495469E0
9.220707600E1,-2.544708252E-1,3.023712158E-2,9.860445099E0,9.863774492E0
9.221700000E1,-2.570155334E-1,3.323089600E-2,9.860445099E0,9.863850101E0
9.222692300E1,-2.600093079E-1,3.098556519E-2,9.860295410E0,9.863771617E0
9.223684600E1,-2.501298523E-1,3.757186890E-2,9.865684204E0,9.868926051E0
9.224676900E1,-2.594105530E-1,3.008743286E-2,9.865085449E0,9.868541433E0
9.225669200E1,-2.522254944E-1,3.023712158E-2,9.857451324E0,9.860724040E0
9.226661500E1,-2.456391907E-1,2.784210205E-2,9.856403503E0,9.859503224E0
9.227653800E1,-2.513273621E-1,2.514770508E-2,9.868378601E0,9.871610510E0
