"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.705169883E1,-5.745053101E-1,3.966751099E-1,9.760902100E0,9.785837588E0
8.706162183E1,-5.269042969E-1,3.282673645E-1,9.805509338E0,9.825141271E0
8.707154483E1,-5.998027039E-1,3.625460815E-1,9.803413696E0,9.828434415E0
8.708146683E1,-5.560935974E-1,2.695893860E-1,9.901609497E0,9.920876431E0
8.709138983E1,-6.222560120E-1,3.365002441E-1,9.890682220E0,9.915948252E0
8.710131283E1,-6.054908752E-1,2.363584900E-1,9.879904633E0,9.901262550E0
8.711123583E1,-6.230044556E-1,2.353106689E-1,9.891280975E0,9.913674646E0
8.712115783E1,-6.436614990E-1,2.662962341E-1,9.863588562E0,9.888154182E0
8.713108083E1,-6.393205261E-1,2.011816406E-1,9.899364166E0,9.922026793E0
8.714100383E1,-6.756948853E-1,2.406994629E-1,9.923913116E0,9.949801574E0
8.715092683E1,-6.412664795E-1,2.026785278E-1,9.871522064E0,9.894404942E0
8.716084883E1,-6.840774536E-1,2.624043274E-1,9.897867279E0,9.924948094E0
8.717077183E1,-6.743476868E-1,2.177970886E-1,9.933044128E0,9.958290317E0
8.718069483E1,-7.258406067E-1,2.598596191E-1,9.904752960E0,9.934712014E0
8.719061683E1,-6.493496704E-1,1.932481384E-1,9.925559692E0,9.948654936E0
8.720053983E1,-7.119195557E-1,2.679428101E-1,9.925410004E0,9.954515887E0
8.721046283E1,-7.412585449E-1,1.902543640E-1,9.909093933E0,9.938601689E0
8.722038583E1,-7.385641479E-1,1.895059204E-1,9.916877747E0,9.946147683E0
8.723030783E1,-7.521858215E-1,2.140548706E-1,9.917326813E0,9.948114098E0
8.724023083E1,-7.488926697E-1,2.513273621E-1,9.924661560E0,9.956049053E0
8.725015383E1,-7.647596741E-1,3.023712158E-1,9.948312378E0,9.982244481E0
8.726007683E1,-7.126679993E-1,3.131488037E-1,9.928852844E0,9.959321094E0
8.726999883E1,-7.586224365E-1,4.032614136E-1,9.911788330E0,9.948953496E0
8.727992183E1,-7.518864441E-1,3.164419556E-1,9.912985840E0,9.946494709E0
8.728984483E1,-7.442523193E-1,3.321592712E-1,9.877509613E0,9.911076503E0
8.729976783E1,-7.146139526E-1,3.179388428E-1,9.931996307E0,9.962746050E0
8.730968983E1,-7.393125916E-1,2.752775574E-1,9.884095917E0,9.915528878E0
8.731961283E1,-7.427554321E-1,2.954855347E-1,9.865833893E0,9.898165271E0
8.732953583E1,-7.078779602E-1,2.604583740E-1,9.905202026E0,9.933879250E0
8.733945883E1,-7.686515808E-1,3.640429688E-1,9.867779846E0,9.904364272E0
8.734938083E1,-7.508386230E-1,3.450325012E-1,9.914482727E0,9.948857915E0
8.735930237E1,-7.917036438E-1,3.140469360E-1,9.931098175E0,9.967553918E0
8.736922538E1,-7.523355103E-1,2.897973633E-1,9.925709381E0,9.958398363E0
8.737914738E1,-8.159532166E-1,3.469784546E-1,9.883347473E0,9.923040410E0
8.738907038E1,-7.649093628E-1,3.724255371E-1,9.871671753E0,9.908263738E0
8.739899338E1,-7.961943054E-1,4.120930481E-1,9.886341248E0,9.926907339E0
8.740891638E1,-7.325765991E-1,4.745132446E-1,9.899364166E0,9.937768471E0
8.741883838E1,-7.890092468E-1,4.171824646E-1,9.908794556E0,9.948908802E0
8.742876138E1,-7.514373779E-1,5.263055420E-1,9.922416229E0,9.964737803E0
8.743868438E1,-7.908055115E-1,5.556445312E-1,9.883347473E0,9.930492006E0
8.744860738E1,-7.985893250E-1,5.760021973E-1,9.877210236E0,9.926167714E0
8.745852938E1,-7.646099854E-1,5.854325867E-1,9.904303894E0,9.951009766E0
8.746845238E1,-7.620652771E-1,5.942642212E-1,9.920470276E0,9.967428151E0
8.747837538E1,-6.649172974E-1,5.595364380E-1,9.943821716E0,9.981722615E0
8.748829838E1,-8.557704163E-1,5.745053101E-1,9.861343231E0,9.915063776E0
8.749822038E1,-7.417076111E-1,5.890251160E-1,9.910291443E0,9.955448621E0
8.750814338E1,-7.234455872E-1,5.533992004E-1,9.955796814E0,9.997375375E0
8.751806637E1,-8.005352783E-1,4.954696655E-1,9.914782104E0,9.959380056E0
8.752798838E1,-7.442523193E-1,4.267625427E-1,9.934391327E0,9.971367450E0
8.753791138E1,-7.177574158E-1,4.328997803E-1,9.932894440E0,9.968197925E0
8.754783438E1,-7.679031372E-1,3.999682617E-1,9.847122803E0,9.885113926E0
8.755775738E1,-7.592211914E-1,3.891906738E-1,9.859696655E0,9.896540018E0
8.756767938E1,-7.412585449E-1,3.830534363E-1,9.883048096E0,9.918207188E0
8.757760238E1,-7.294331360E-1,3.776646423E-1,9.877659302E0,9.911753456E0
8.758752538E1,-7.641609192E-1,4.203259277E-1,9.896071014E0,9.934426874E0
8.759744838E1,-7.206015015E-1,3.944297791E-1,9.896071014E0,9.930108907E0
8.760737038E1,-7.384144592E-1,3.984713745E-1,9.927355957E0,9.962752212E0
8.761729338E1,-8.156538391E-1,3.632945251E-1,9.921218719E0,9.961317934E0
8.762721638E1,-7.231462097E-1,3.520678711E-1,9.885443115E0,9.918108580E0
8.763713938E1,-7.595205688E-1,3.201841736E-1,9.881251831E0,9.915569936E0
8.764706138E1,-7.180567932E-1,3.351530457E-1,9.904752960E0,9.936400974E0
8.765698438E1,-7.523355103E-1,2.703378296E-1,9.884694672E0,9.916969296E0
8.766690738E1,-7.798782349E-1,3.577560425E-1,9.879305878E0,9.916495554E0
8.767683038E1,-7.752378845E-1,2.847079468E-1,9.892029419E0,9.926444400E0
8.768675238E1,-7.583230591E-1,2.655477905E-1,9.906848602E0,9.939377180E0
8.769667538E1,-7.861651611E-1,2.486329651E-1,9.862391052E0,9.896799042E0
8.770659837E1,-7.710466003E-1,2.269281006E-1,9.852661285E0,9.885390414E0
8.771652038E1,-7.045848083E-1,2.706372070E-1,9.884844360E0,9.913618526E0
8.772644338E1,-7.782316589E-1,2.412982178E-1,9.865534515E0,9.899123225E0
8.773636638E1,-7.685018921E-1,1.960922241E-1,9.853858795E0,9.885726097E0
8.774628938E1,-7.647596741E-1,2.338137817E-1,9.832902374E0,9.865368485E0
8.775621138E1,-7.539820862E-1,2.421963501E-1,9.836943970E0,9.868769666E0
8.776613438E1,-7.403604126E-1,2.537223816E-1,9.816735992E0,9.847883739E0
8.777605738E1,-7.554789734E-1,2.014810181E-1,9.784403229E0,9.815594206E0
8.778598038E1,-7.027885437E-1,2.168989563E-1,9.835596771E0,9.863058387E0
8.779590238E1,-7.226971436E-1,2.432441711E-1,9.836494904E0,9.866006835E0
8.780582538E1,-7.150630188E-1,2.067201233E-1,9.813742218E0,9.841929925E0
8.781574838E1,-7.704478455E-1,2.336640930E-1,9.804012451E0,9.837014229E0
8.782567038E1,-7.412585449E-1,1.766326904E-1,9.783355408E0,9.812986618E0
8.783559338E1,-7.554789734E-1,2.854563904E-1,9.773026886E0,9.806339192E0
8.784551638E1,-7.370672607E-1,1.865121460E-1,9.805509338E0,9.834941195E0
8.785543938E1,-7.550299072E-1,2.112107849E-1,9.782606964E0,9.813973669E0
8.786536138E1,-7.508386230E-1,1.329235840E-1,9.777517548E0,9.807205347E0
8.787528438E1,-7.298822021E-1,2.122586060E-1,9.831555176E0,9.860895442E0
8.788520738E1,-7.699987793E-1,2.064207458E-1,9.801916809E0,9.834280898E0
8.789513038E1,-7.806266785E-1,1.920506287E-1,9.784852295E0,9.817820323E0
8.790505238E1,-7.833210754E-1,2.957849121E-1,9.796528015E0,9.832245002E0
8.791497538E1,-7.806266785E-1,2.921923828E-1,9.794132996E0,9.829536893E0
8.792489838E1,-7.939489746E-1,3.335064697E-1,9.796827393E0,9.834602610E0
8.793482138E1,-7.827223206E-1,3.162922668E-1,9.801767120E0,9.838055383E0
8.794474338E1,-7.800279236E-1,3.664379883E-1,9.845476227E0,9.883123114E0
8.795466638E1,-8.608598328E-1,3.610491943E-1,9.840985565E0,9.885162268E0
8.796458938E1,-8.059240723E-1,3.323089600E-1,9.849218445E0,9.887722024E0
8.797451138E1,-8.446934509E-1,3.987707520E-1,9.865833893E0,9.909954770E0
8.798443438E1,-8.123606873E-1,3.719764709E-1,9.864037628E0,9.904419958E0
8.799435738E1,-8.330177307E-1,3.861968994E-1,9.850415955E0,9.893116853E0
8.800428038E1,-8.675958252E-1,4.328997803E-1,9.852511597E0,9.900106540E0
8.801420238E1,-7.921527100E-1,4.189787292E-1,9.840536499E0,9.881255370E0
8.802412538E1,-7.888595581E-1,4.282594299E-1,9.845176849E0,9.886010962E0
8.803404838E1,-8.119116211E-1,4.336482239E-1,9.869875488E0,9.912703638E0
8.804397138E1,-8.526269531E-1,4.734654236E-1,9.830058289E0,9.878319097E0
8.805389338E1,-8.973838806E-1,4.730163574E-1,9.853260040E0,9.905340768E0
8.806381638E1,-8.831634521E-1,4.730163574E-1,9.909842377E0,9.960356323E0
8.807373938E1,-8.672964478E-1,4.845423889E-1,9.904902649E0,9.954600993E0
8.808366238E1,-9.214837646E-1,4.460723877E-1,9.886490936E0,9.939356918E0
8.809358438E1,-8.165519714E-1,4.186793518E-1,9.941576385E0,9.983836465E0
8.810350738E1,-8.848100281E-1,4.101470947E-1,9.910590820E0,9.958459712E0
8.811343038E1,-8.909472656E-1,4.198768616E-1,9.892029419E0,9.940942090E0
8.812335238E1,-8.674461365E-1,3.785627747E-1,9.889784088E0,9.934968640E0
8.813327538E1,-8.527766418E-1,4.239184570E-1,9.893077240E0,9.938808386E0
8.814319838E1,-8.801696777E-1,3.881428528E-1,9.929900665E0,9.976386157E0
8.815312138E1,-8.611592102E-1,3.571572876E-1,9.890382843E0,9.934225148E0
8.816304338E1,-9.298663330E-1,3.653901672E-1,9.858648834E0,9.909143162E0
8.817296638E1,-8.699908447E-1,3.388952637E-1,9.913285217E0,9.957156114E0
8.818288938E1,-8.725355530E-1,3.456312561E-1,9.930798798E0,9.975046066E0
8.819281238E1,-8.888516235E-1,2.787203979E-1,9.925110626E0,9.968729268E0
8.820273438E1,-9.294172668E-1,3.112028503E-1,9.901160431E0,9.949554842E0
8.821265738E1,-8.442443848E-1,2.785707092E-1,9.893376617E0,9.933239709E0
8.822258038E1,-9.234297180E-1,2.221380615E-1,9.889784088E0,9.935285455E0
8.823250338E1,-9.081614685E-1,1.896556091E-1,9.886640625E0,9.930074992E0
8.824242538E1,-8.954379272E-1,2.047741699E-1,9.865534515E0,9.908204318E0
8.825234838E1,-9.017248535E-1,1.556762695E-1,9.899663544E0,9.941865071E0
8.826227138E1,-8.860075378E-1,1.721420288E-1,9.918823700E0,9.959804507E0
8.827219337E1,-9.337582397E-1,1.547781372E-1,9.858050079E0,9.903383871E0
8.828211638E1,-9.322613525E-1,1.661544800E-1,9.883946228E0,9.929204982E0
8.829203938E1,-9.053173828E-1,1.445993042E-1,9.893825684E0,9.936211309E0
8.830196238E1,-9.051676941E-1,1.489402771E-1,9.851463776E0,9.894081579E0
8.831188438E1,-9.092092896E-1,1.031355286E-1,9.852661285E0,9.895061034E0
8.832180738E1,-9.041198730E-1,1.634600830E-1,9.894574127E0,9.937139885E0
8.833173038E1,-9.129515076E-1,1.236428833E-1,9.860445099E0,9.903390610E0
8.834165338E1,-9.348060608E-1,9.610015869E-2,9.841883698E0,9.886646162E0
8.835157538E1,-9.078620911E-1,1.106199646E-1,9.863738251E0,9.906047781E0
8.836149513E1,-9.159452820E-1,1.158590698E-1,9.836494904E0,9.879727277E0
8.837141813E1,-8.975335693E-1,1.101708984E-1,9.843230896E0,9.884679995E0
8.838134113E1,-9.295669556E-1,7.664062500E-2,9.845176849E0,9.889260625E0
8.839126313E1,-8.967851257E-1,9.370513916E-2,9.824519806E0,9.865809325E0
8.840118613E1,-9.386979675E-1,9.250762939E-2,9.828112335E0,9.873272183E0
8.841110913E1,-9.286688232E-1,1.017883301E-1,9.861941986E0,9.906093397E0
8.842103113E1,-9.003776550E-1,1.613644409E-1,9.884095917E0,9.926332177E0
8.843095413E1,-1.025966492E0,4.116439819E-2,9.831555176E0,9.885028018E0
8.844087713E1,-9.166937256E-1,1.514849854E-1,9.876312103E0,9.919920153E0
8.845080013E1,-9.205856323E-1,1.395098877E-1,9.913883972E0,9.957511553E0
8.846072213E1,-9.430389404E-1,1.371148682E-1,9.851912842E0,9.897894199E0
8.847064513E1,-9.865983582E-1,9.280700684E-2,9.808802490E0,9.858731955E0
8.848056812E1,-9.372010803E-1,1.065783691E-1,9.881401520E0,9.926318593E0
8.849049113E1,-9.880952454E-1,1.194515991E-1,9.860744476E0,9.910846711E0
8.850041313E1,-9.659413147E-1,6.242019653E-2,9.846973114E0,9.894433709E0
8.851033613E1,-9.568103027E-1,1.440005493E-1,9.898466034E0,9.945644873E0
8.852025913E1,-9.922865295E-1,1.302291870E-1,9.899513855E0,9.949973204E0
8.853018113E1,-9.916877747E-1,1.339714050E-1,9.884844360E0,9.935368187E0
8.854010413E1,-1.039139099E0,1.785786438E-1,9.912237396E0,9.968156831E0
8.855002713E1,-1.025517426E0,2.118095398E-1,9.914033661E0,9.969183151E0
8.855995013E1,-1.046473846E0,1.817221069E-1,9.902058563E0,9.958860087E0
8.856987213E1,-1.042881317E0,1.396595764E-1,9.944570160E0,1.000007909E1
8.857979513E1,-1.014889526E0,2.770738220E-1,9.976902924E0,1.003221624E1
8.858971813E1,-1.027613068E0,1.504371643E-1,9.968969421E0,1.002292229E1
8.859964113E1,-1.077309723E0,1.910028076E-1,9.912387085E0,9.972587229E0
8.860956313E1,-1.038540344E0,1.716929626E-1,9.932744751E0,9.988366373E0
8.861948613E1,-1.007105713E0,1.930984497E-1,9.955796814E0,1.000846837E1
8.862940913E1,-1.035396881E0,1.924996948E-1,9.915380859E0,9.971152412E0
8.863933113E1,-9.789642334E-1,1.817221069E-1,9.922116852E0,9.971950497E0
8.864925413E1,-1.020577698E0,2.260299683E-1,9.921518097E0,9.976431713E0
8.865917713E1,-1.002165985E0,2.363584900E-1,9.899364166E0,9.952769107E0
8.866910013E1,-1.022074585E0,2.083666992E-1,9.927056580E0,9.981708545E0
8.867902213E1,-1.032403107E0,1.678010559E-1,9.920769653E0,9.975754803E0
8.868894513E1,-1.005159760E0,2.008822632E-1,9.872719574E0,9.925789219E0
8.869886813E1,-1.010398865E0,1.758842468E-1,9.910890198E0,9.963813810E0
8.870879113E1,-9.723779297E-1,1.663041687E-1,9.936936035E0,9.985783579E0
8.871871313E1,-9.824070740E-1,1.681004333E-1,9.888586578E0,9.938688341E0
8.872863613E1,-9.642947388E-1,1.564247131E-1,9.872120819E0,9.920337822E0
8.873855913E1,-9.765692139E-1,1.607656860E-1,9.864636383E0,9.914160782E0
8.874848113E1,-9.403445435E-1,1.167572021E-1,9.885443115E0,9.930753531E0
8.875840413E1,-9.636959839E-1,1.962419128E-1,9.905501404E0,9.954204082E0
8.876832713E1,-9.743238831E-1,8.786727905E-2,9.867181091E0,9.915557996E0
8.877825013E1,-9.816586304E-1,1.466949463E-1,9.873767395E0,9.923530402E0
8.878817213E1,-9.924362183E-1,1.056802368E-1,9.909692688E0,9.959824654E0
8.879809513E1,-9.690847778E-1,1.369651794E-1,9.892628174E0,9.940924351E0
8.880801813E1,-9.506730652E-1,9.026229858E-2,9.902058563E0,9.947999314E0
8.881794113E1,-9.330097961E-1,1.255888367E-1,9.901010742E0,9.945667074E0
8.882786313E1,-9.767189026E-1,4.191284180E-2,9.833501129E0,9.881977583E0
8.883778613E1,-9.286688232E-1,1.194515991E-1,9.870025177E0,9.914337671E0
8.884770913E1,-9.813592529E-1,5.343887329E-2,9.866732025E0,9.915559619E0
8.885763213E1,-9.554631042E-1,7.798782349E-2,9.859247589E0,9.905743529E0
8.886755413E1,-8.843609619E-1,8.816665649E-2,9.910141754E0,9.949913430E0
8.887747713E1,-9.327104187E-1,5.538482666E-3,9.891879730E0,9.935756841E0
8.888740013E1,-8.991801453E-1,1.369651794E-1,9.844428406E0,9.886357015E0
8.889732213E1,-9.708810425E-1,-5.538482666E-3,9.839638367E0,9.887422508E0
8.890724513E1,-9.059161377E-1,8.397537231E-2,9.871821442E0,9.913656968E0
8.891716813E1,-9.636959839E-1,2.095642090E-3,9.844129028E0,9.891187526E0
8.892709113E1,-9.030720520E-1,6.721023560E-2,9.880054321E0,9.921468124E0
8.893701313E1,-9.605525208E-1,4.535568237E-2,9.852062531E0,9.898881472E0
8.894693613E1,-8.798703003E-1,3.547622681E-2,9.853110352E0,9.892381610E0
8.895685913E1,-8.984317017E-1,9.879455566E-3,9.855655060E0,9.896525339E0
8.896678213E1,-8.885522461E-1,3.906875610E-2,9.839937744E0,9.880051937E0
8.897670413E1,-8.955876160E-1,4.161346436E-2,9.867929535E0,9.908574174E0
8.898662713E1,-9.006770325E-1,5.104385376E-2,9.862690430E0,9.903862232E0
8.899655013E1,-9.271719360E-1,-2.215393066E-2,9.798324280E0,9.842118537E0
8.900647313E1,-9.199868774E-1,1.541793823E-2,9.829160156E0,9.872132644E0
8.901639513E1,-8.526269531E-1,2.050735474E-2,9.863139496E0,9.899945151E0
8.902631813E1,-8.759783936E-1,-1.916015625E-2,9.786798248E0,9.825941441E0
8.903624113E1,-8.759783936E-1,1.661544800E-2,9.824968872E0,9.863955979E0
8.904616313E1,-8.705895996E-1,3.891906738E-3,9.858798523E0,9.897163721E0
8.905608613E1,-9.086105347E-1,5.089416504E-2,9.844278717E0,9.886252413E0
8.906600913E1,-9.201365662E-1,1.871109009E-2,9.904752960E0,9.947418389E0
8.907593213E1,-9.192384338E-1,-0.000000000E0,9.918374634E0,9.960881220E0
8.908585413E1,-9.125024414E-1,8.083190918E-3,9.878856812E0,9.920914169E0
8.909577713E1,-9.027726746E-1,1.541793823E-2,9.869576111E0,9.910790525E0
8.910570013E1,-9.038204956E-1,-1.347198486E-3,9.879605255E0,9.920861520E0
8.911562313E1,-8.812174988E-1,5.538482666E-3,9.866432648E0,9.905708866E0
8.912554513E1,-8.693920898E-1,-1.646575928E-2,9.852062531E0,9.890361461E0
8.913546813E1,-8.533753967E-1,2.275268555E-2,9.828561401E0,9.865565695E0
8.914539113E1,-9.078620911E-1,1.197509766E-3,9.841734009E0,9.883518772E0
8.915531313E1,-8.711883545E-1,-5.089416504E-2,9.847571869E0,9.886163618E0
8.916523613E1,-8.508306885E-1,2.245330811E-2,9.839788055E0,9.876530058E0
8.917515913E1,-8.753796387E-1,-4.685256958E-2,9.841584320E0,9.880549914E0
8.918508213E1,-8.687933350E-1,-3.727249146E-2,9.863289185E0,9.901548598E0
8.919500413E1,-8.650511169E-1,-3.427871704E-2,9.881551208E0,9.919402338E0
8.920492712E1,-8.758287048E-1,-4.490661621E-2,9.857601013E0,9.896534255E0
8.921485013E1,-8.602610779E-1,-2.395019531E-3,9.844578094E0,9.882093539E0
8.922477313E1,-8.637039185E-1,-7.694000244E-2,9.865534515E0,9.903568826E0
8.923469513E1,-8.750802612E-1,-6.676116943E-2,9.862091675E0,9.901064323E0
8.924461813E1,-8.521778870E-1,-6.780899048E-2,9.847422180E0,9.884458954E0
8.925454113E1,-8.758287048E-1,-6.182144165E-2,9.835447083E0,9.874559085E0
8.926446313E1,-8.351133728E-1,-6.526428223E-2,9.852960663E0,9.888503810E0
8.927438613E1,-8.452922058E-1,-5.897735596E-2,9.862690430E0,9.899023172E0
8.928430913E1,-8.942404175E-1,-1.544787598E-1,9.851314087E0,9.893023747E0
8.929423213E1,-7.716453552E-1,-5.403762817E-2,9.874964905E0,9.905215217E0
8.930415413E1,-9.168434143E-1,-1.595681763E-1,9.819280701E0,9.863282280E0
8.931407713E1,-8.457412720E-1,-1.543290710E-1,9.856104126E0,9.893527394E0
8.932400013E1,-8.015830994E-1,-1.528321838E-1,9.871372375E0,9.905043449E0
8.933392313E1,-8.842112732E-1,-1.395098877E-1,9.830357666E0,9.871029552E0
8.934384513E1,-8.473878479E-1,-1.576222229E-1,9.817185059E0,9.854949691E0
8.935376813E1,-8.652008057E-1,-1.812730408E-1,9.836345215E0,9.875987016E0
8.936369021E1,-8.075706482E-1,-1.812730408E-1,9.871072998E0,9.905711100E0
8.937361221E1,-8.918453979E-1,-1.905537415E-1,9.835147705E0,9.877339182E0
8.938353521E1,-8.538244629E-1,-2.133064270E-1,9.856553192E0,9.895764583E0
8.939345821E1,-8.668473816E-1,-2.139051819E-1,9.885293427E0,9.925533030E0
8.940338121E1,-9.392967224E-1,-2.348616028E-1,9.968969421E0,1.001587688E1
8.941330321E1,-9.867480469E-1,-2.210902405E-1,9.996661835E0,1.004767637E1
8.942322621E1,-1.028810577E0,-2.221380615E-1,9.996661835E0,1.005191745E1
8.943314921E1,-9.726773071E-1,-2.324665833E-1,1.004860382E1,1.009824641E1
8.944307221E1,-1.033151550E0,-2.227368164E-1,9.994865570E0,1.005058961E1
8.945299421E1,-9.642947388E-1,-1.950444031E-1,9.996661835E0,1.004495667E1
8.946291721E1,-9.413923645E-1,-1.465452576E-1,1.001327728E1,1.005849974E1
8.947284021E1,-9.848020935E-1,-1.874102783E-1,9.974058838E0,1.002431082E1
8.948276221E1,-9.854008484E-1,-1.314266968E-1,9.956245880E0,1.000575434E1
8.949268521E1,-9.265731812E-1,-1.884580994E-1,9.959688721E0,1.000447169E1
8.950260821E1,-8.656498718E-1,-1.588197327E-1,9.954299927E0,9.993130663E0
8.951253121E1,-8.617579651E-1,-1.149609375E-1,9.887389069E0,9.925538041E0
8.952245321E1,-8.704399109E-1,-1.380130005E-1,9.820328522E0,9.859795409E0
8.953237621E1,-8.294252014E-1,-7.289840698E-2,9.891280975E0,9.926263127E0
8.954229921E1,-8.057743835E-1,-9.954299927E-2,9.891430664E0,9.924695549E0
8.955222221E1,-8.568182373E-1,-8.247848511E-2,9.822873230E0,9.860516147E0
8.956214421E1,-8.357121277E-1,-1.209484863E-1,9.881551208E0,9.917565104E0
8.957206721E1,-7.976911926E-1,-1.071771240E-1,9.909243622E0,9.941876449E0
8.958199021E1,-8.322692871E-1,-1.245410156E-1,9.830357666E0,9.866312101E0
8.959191221E1,-8.589138794E-1,-1.327738953E-1,9.856403503E0,9.894647643E0
8.960183521E1,-7.791297913E-1,-6.930587769E-2,9.891430664E0,9.922310574E0
8.961175821E1,-7.783813477E-1,-1.619631958E-1,9.843380585E0,9.875436747E0
8.962168121E1,-7.583230591E-1,-1.064286804E-1,9.870025177E0,9.899685749E0
8.963160321E1,-7.906558228E-1,-8.666976929E-2,9.834698639E0,9.866810305E0
8.964152621E1,-7.479945374E-1,-8.921447754E-2,9.863289185E0,9.892013374E0
8.965144921E1,-7.891589355E-1,-1.079255676E-1,9.880353699E0,9.912406820E0
8.966137221E1,-8.132588196E-1,-1.344204712E-1,9.812095642E0,9.846658299E0
8.967129421E1,-7.512876892E-1,-2.948867798E-2,9.858199768E0,9.886829898E0
8.968121721E1,-7.641609192E-1,-1.371148682E-1,9.873917084E0,9.904392004E0
8.969114021E1,-7.447013855E-1,-9.460327148E-2,9.855954437E0,9.884501394E0
8.970106221E1,-7.360194397E-1,-1.017883301E-1,9.896220703E0,9.924075256E0
8.971098521E1,-7.884104919E-1,-1.110690308E-1,9.864037628E0,9.896118722E0
8.972090821E1,-7.699987793E-1,-1.260379028E-1,9.862540741E0,9.893356030E0
8.973083121E1,-7.295828247E-1,-1.255888367E-1,9.897118835E0,9.924768254E0
8.974075321E1,-7.530839539E-1,-8.936416626E-2,9.851912842E0,9.881058042E0
8.975067621E1,-7.352709961E-1,-1.293310547E-1,9.851912842E0,9.880158734E0
8.976059921E1,-7.255412292E-1,-1.231938171E-1,9.856403503E0,9.883839174E0
8.977052221E1,-7.223977661E-1,-1.438508606E-1,9.835447083E0,9.862989958E0
8.978044421E1,-7.104226685E-1,-1.576222229E-1,9.843679962E0,9.870541035E0
8.979036721E1,-7.125183105E-1,-1.390608215E-1,9.833800507E0,9.860560464E0
8.980029021E1,-6.836283875E-1,-1.859133911E-1,9.831854553E0,9.857346272E0
8.981021321E1,-6.572831726E-1,-1.372645569E-1,9.835147705E0,9.858042052E0
8.982013521E1,-7.086264038E-1,-1.866618347E-1,9.827812958E0,9.855095208E0
8.983005821E1,-7.081773376E-1,-1.917512512E-1,9.880653076E0,9.907854909E0
8.983998121E1,-6.741979980E-1,-1.779798889E-1,9.861492920E0,9.886114626E0
8.984990321E1,-6.956034851E-1,-1.755848694E-1,9.823621674E0,9.849783604E0
8.985982621E1,-6.523434448E-1,-1.736389160E-1,9.846823425E0,9.869935867E0
8.986974921E1,-7.116201782E-1,-1.993853760E-1,9.810748444E0,9.838543735E0
8.987967221E1,-6.330335999E-1,-1.820214844E-1,9.789492645E0,9.811627266E0
8.988959421E1,-6.412664795E-1,-1.815724182E-1,9.823771362E0,9.846353387E0
8.989951721E1,-6.656657410E-1,-1.657054138E-1,9.844129028E0,9.868001089E0
8.990944021E1,-6.734495544E-1,-2.267784119E-1,9.809251556E0,9.834956982E0
8.991936221E1,-6.770420837E-1,-2.056723022E-1,9.821675720E0,9.847131614E0
8.992928521E1,-6.812333679E-1,-1.953437805E-1,9.844278717E0,9.869754888E0
8.993920821E1,-6.891668701E-1,-1.700463867E-1,9.855804749E0,9.881333614E0
8.994913121E1,-6.643185425E-1,-1.718426514E-1,9.880952454E0,9.904749892E0
8.995905321E1,-7.038363647E-1,-1.501377869E-1,9.866432648E0,9.892644751E0
8.996897621E1,-6.920109558E-1,-1.595681763E-1,9.853409729E0,9.878968795E0
8.997889921E1,-6.448590088E-1,-1.231938171E-1,9.872420197E0,9.894225609E0
8.998882221E1,-6.890171814E-1,-1.145118713E-1,9.855355682E0,9.880075570E0
8.999874421E1,-6.924600220E-1,-1.098715210E-1,9.880353699E0,9.905198728E0
9.000866721E1,-7.146139526E-1,-1.122665405E-1,9.886940002E0,9.913367717E0
9.001859021E1,-6.806346130E-1,-1.341210938E-1,9.877060547E0,9.901392679E0
9.002851221E1,-6.833290100E-1,-1.013392639E-1,9.899064789E0,9.923139215E0
9.003843521E1,-6.911128235E-1,-1.567240906E-1,9.907297668E0,9.932610254E0
9.004835821E1,-6.508465576E-1,-1.405577087E-1,9.889185333E0,9.911576276E0
9.005828121E1,-6.647676086E-1,-1.034349060E-1,9.855505371E0,9.878441217E0
9.006820321E1,-6.483018494E-1,-1.243913269E-1,9.857601013E0,9.879679460E0
9.007812621E1,-6.750961304E-1,-1.366658020E-1,9.872270508E0,9.896269868E0
9.008804921E1,-6.515950012E-1,-9.819580078E-2,9.870025177E0,9.891997546E0
9.009797221E1,-6.740483093E-1,-1.317260742E-1,9.886640625E0,9.910466978E0
9.010789421E1,-6.592291260E-1,-1.401086426E-1,9.940079498E0,9.962900878E0
9.011781721E1,-6.830296326E-1,-1.300794983E-1,9.887987823E0,9.912404015E0
9.012774021E1,-6.511459351E-1,-7.574249268E-2,9.877808990E0,9.899537282E0
9.013766221E1,-6.477030945E-1,-1.199006653E-1,9.914482727E0,9.936340534E0
9.014758521E1,-6.722520447E-1,-1.357676697E-1,9.884095917E0,9.907860908E0
9.015750821E1,-6.417155457E-1,-9.490264893E-2,9.914782104E0,9.935980552E0
9.016743121E1,-6.132746887E-1,-6.571334839E-2,9.934690704E0,9.953818538E0
9.017735321E1,-6.589297485E-1,-1.116677856E-1,9.848320312E0,9.870971132E0
9.018727621E1,-6.490502930E-1,-1.157093811E-1,9.884395294E0,9.906357821E0
9.019719921E1,-6.468049622E-1,-6.197113037E-2,9.921368408E0,9.942622801E0
9.020712221E1,-6.679110718E-1,-1.442999268E-1,9.882299652E0,9.905895925E0
9.021704421E1,-6.173162842E-1,-1.044827271E-1,9.926308136E0,9.946033845E0
9.022696721E1,-6.216572571E-1,-1.339714050E-1,9.907746735E0,9.928134338E0
