"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.548631542E0,1.603916689E0,-7.454490105E0,-3.599476374E0,8.431974955E0
6.558625542E0,2.515590580E0,-4.481074234E0,-1.885337039E0,5.473821152E0
6.568619542E0,3.780881854E0,-7.119756889E-1,8.615047807E-1,3.942609220E0
6.578613375E0,5.850144523E0,3.103974256E0,2.905781420E0,7.232040707E0
6.588607375E0,7.072925370E0,5.923558069E0,3.005932530E0,9.703115163E0
6.598601375E0,5.515710100E0,6.853843063E0,2.267418668E0,9.085120255E0
6.608595375E0,2.378027815E0,5.339244640E0,2.261880770E0,6.267268482E0
6.618589375E0,1.213482093E0,1.769544335E0,3.512708371E0,4.116181002E0
6.628583375E0,3.461021031E-1,5.321106577E-1,6.453267276E0,6.484411072E0
6.638577375E0,-3.160592553E-1,1.212894375E0,9.423001447E0,9.505996134E0
6.648571375E0,-7.481927580E-1,2.040054657E0,1.027215106E1,1.049946203E1
6.658565375E0,-1.785099975E0,2.408947307E0,8.354594695E0,8.876309006E0
6.668559375E0,-1.439668401E0,2.336978899E0,5.122279610E0,5.811356458E0
6.678553375E0,1.677994479E0,3.262743410E0,2.121233599E0,4.238017463E0
6.688547375E0,3.820826231E0,4.533363837E0,1.819290984E-1,5.931542713E0
6.698541375E0,4.584221165E0,4.191142677E0,-1.833792078E-1,6.214047679E0
6.708535375E0,3.417614518E0,2.833336757E0,1.829951043E0,4.801729583E0
6.718529375E0,2.021959425E0,1.543553543E0,4.498334337E0,5.167774112E0
6.728523375E0,5.758529471E-1,6.440636413E-1,6.449127447E0,6.506740307E0
6.738517375E0,-7.369067547E-1,2.987810254E-2,6.833784190E0,6.873465692E0
6.748511375E0,-2.117599408E0,-4.925899118E-2,5.984014186E0,6.347840537E0
6.758505375E0,-3.034140375E0,3.995748903E-1,4.522712549E0,5.460823812E0
6.768499375E0,-3.693666832E0,1.522325373E0,2.351002861E0,4.635500368E0
6.778493375E0,-4.265885881E0,3.335168193E0,-6.070438957E-1,5.448819277E0
6.788487375E0,-4.650632086E0,5.772260195E0,-3.201175153E0,8.074335200E0
6.798481375E0,-4.962141330E0,7.499418356E0,-5.012210453E0,1.029496847E1
6.808475375E0,-5.787444829E0,7.419869910E0,-5.316962655E0,1.080828752E1
6.818469375E0,-7.245213579E0,5.605347331E0,-4.014918122E0,1.000163017E1
6.828463375E0,-8.508320918E0,2.517975074E0,-1.555428361E0,9.008389462E0
6.838457375E0,-9.367717777E0,-4.927485175E-1,2.029118317E0,9.597617340E0
6.848451375E0,-9.377435850E0,-2.800185383E0,5.509206827E0,1.123070350E1
6.858445375E0,-8.233398871E0,-3.631340191E0,7.788478970E0,1.190108790E1
6.868439375E0,-6.522816982E0,-3.077064785E0,7.499573307E0,1.040476184E1
6.878433375E0,-5.464322430E0,-1.262798606E0,5.520780805E0,7.869720493E0
6.888427375E0,-4.737193097E0,1.404002725E0,3.135909702E0,5.852021167E0
6.898421375E0,-2.849733519E0,4.152982286E0,9.676966488E-1,5.128808809E0
6.908415375E0,7.961831226E-1,6.328380690E0,-4.684555292E-1,6.395448405E0
6.918409375E0,1.454230892E0,7.870468628E0,2.310540714E0,8.330525932E0
6.928403375E0,-1.628282621E0,7.012000891E0,5.770199051E0,9.225760559E0
6.938397375E0,-3.893768784E0,1.863262045E0,6.482736073E0,7.788391861E0
6.948391375E0,-6.464448906E0,-2.886995778E0,7.009972492E0,9.963109887E0
6.958385375E0,-7.250542147E0,-4.710528624E0,8.187283051E0,1.190760451E1
6.968378375E0,-4.211224355E0,-5.093362205E0,7.740508997E0,1.017802676E1
6.978373375E0,-3.136868206E-1,-4.535533446E0,5.929449724E0,7.471802801E0
6.988366375E0,3.508245192E0,-3.588044775E0,3.514902831E0,6.126694994E0
6.998360375E0,6.406433417E0,-2.169831562E0,8.660737950E-1,6.819137919E0
7.008354375E0,7.241166136E0,-1.290153050E0,-1.918545130E0,7.601302344E0
7.018348375E0,6.104111903E0,-1.352656277E0,-4.252488740E0,7.561317452E0
7.028342375E0,3.948180342E0,-2.393584625E0,-6.049470842E0,7.610090199E0
7.038336375E0,2.165803415E0,-3.782173212E0,-7.173885149E0,8.394055442E0
7.048330375E0,1.525169166E0,-4.796154958E0,-7.676518824E0,9.179225709E0
7.058324375E0,1.743115797E0,-5.220062013E0,-7.775233857E0,9.525847030E0
7.068318375E0,2.550779708E0,-4.986773311E0,-7.245940388E0,9.158495361E0
7.078312375E0,3.720555838E0,-5.009507870E0,-6.793236673E0,9.224194780E0
7.088306375E0,5.025368443E0,-5.710044651E0,-6.469062359E0,9.985374590E0
7.098300375E0,5.805829060E0,-6.651726453E0,-5.605164313E0,1.045805827E1
7.108294375E0,6.103322529E0,-7.608872970E0,-4.544657149E0,1.076101307E1
7.118288375E0,5.728791994E0,-8.628877641E0,-3.185306979E0,1.083617864E1
7.128282375E0,4.752992274E0,-9.683425323E0,-2.679908742E0,1.111492566E1
7.138276375E0,3.897762140E0,-1.049717648E1,-3.596414187E0,1.176084430E1
7.148270375E0,2.989128509E0,-1.050667820E1,-4.573147708E0,1.184224878E1
7.158264375E0,2.305389317E0,-9.417723166E0,-5.366455827E0,1.108184000E1
7.168258375E0,2.257332952E0,-7.649428673E0,-5.918953972E0,9.931934716E0
7.178252375E0,2.689193535E0,-6.056766998E0,-5.404966174E0,8.551599130E0
7.188246375E0,3.326409064E0,-5.127478369E0,-2.550677674E0,6.622838386E0
7.198240375E0,3.675529938E0,-3.934932013E0,2.390151139E0,5.891182627E0
7.208234375E0,3.897254017E0,-1.839799508E0,7.412018269E0,8.573882780E0
7.218228375E0,4.687277463E0,6.896059960E-1,8.788586150E0,9.984256255E0
7.228222375E0,4.402983207E0,3.519671236E0,5.446676118E0,7.838407202E0
7.238216375E0,1.174057680E0,6.488124282E0,1.671240068E0,6.802000552E0
7.248210375E0,-1.117845838E0,5.950352350E0,-1.597225428E-1,6.056548828E0
7.258204375E0,-8.849974313E-1,3.489716535E0,1.208238822E0,3.797523271E0
7.268198375E0,6.081016570E-2,3.081295538E0,4.864446051E0,5.758551506E0
7.278192375E0,1.312300111E0,3.733808844E0,7.651571093E0,8.614522637E0
7.288186375E0,8.538421507E-1,4.197726642E0,8.426654611E0,9.452960558E0
7.298180375E0,-4.197483690E-1,3.895039092E0,7.027781357E0,8.045944880E0
7.308174375E0,-1.473143418E0,4.224856845E0,4.690924664E0,6.482618383E0
7.318168375E0,-1.672151795E0,4.243527590E0,2.602611474E0,5.251400244E0
7.328162375E0,-1.628223711E0,3.967719105E0,1.085524476E0,4.424055915E0
7.338156375E0,-1.400510621E0,3.771889129E0,-7.959276724E-1,4.101472718E0
7.348150375E0,-1.066020504E0,3.903926567E0,-3.111543769E0,5.104776879E0
7.358144375E0,-9.555297625E-1,4.254513046E0,-5.006321722E0,6.639064360E0
7.368138375E0,-3.831838292E-1,4.166794579E0,-6.295988284E0,7.559661063E0
7.378132375E0,-4.731667770E-1,3.537104417E0,-5.674804067E0,6.703610643E0
7.388126375E0,-1.373779783E0,2.609961132E0,-3.010576388E0,4.214586361E0
7.398119375E0,-2.342514604E0,1.422282583E0,-3.062251157E-1,2.757541702E0
7.408113375E0,-3.080347412E0,9.851412320E-1,2.111542423E0,3.862338001E0
7.418107375E0,-3.655309097E0,1.514306355E0,3.266455808E0,5.130705787E0
7.428101375E0,-4.581500748E0,2.540798804E0,2.299447961E0,5.721299554E0
7.438095375E0,-5.820554688E0,3.553606721E0,4.340598679E-1,6.833402196E0
7.448089375E0,-6.639149677E0,4.074744494E0,-1.306592497E0,7.898672994E0
7.458083375E0,-7.191249626E0,3.554790782E0,-1.627436821E0,8.185301417E0
7.468077375E0,-7.914480035E0,1.834629984E0,-3.222529185E-1,8.130726189E0
7.478071375E0,-8.630918319E0,-4.935713670E-1,1.732412469E0,8.816893823E0
7.488065375E0,-8.675944219E0,-2.664719430E0,4.613340299E0,1.018114171E1
7.498059375E0,-7.432491125E0,-3.634130482E0,7.110803048E0,1.090927810E1
7.508053375E0,-5.081502882E0,-3.139597540E0,7.954599536E0,9.947582522E0
7.518047375E0,-3.265436638E0,-1.070785107E0,7.155057700E0,7.937537897E0
7.528041375E0,-2.550518045E0,1.694622791E0,5.051313708E0,5.907000836E0
7.538035375E0,-1.112332498E0,3.961028721E0,1.910602857E0,4.536235818E0
7.548029375E0,-2.226033537E-1,6.654663509E0,-3.037494045E-1,6.665310373E0
7.558023375E0,-1.601546959E0,8.829423689E0,3.984164107E-1,8.982338837E0
7.568017375E0,-4.244088045E0,7.395883462E0,1.544085347E0,8.665770311E0
7.578011292E0,-5.096018595E0,3.300476955E0,4.077542971E0,7.313611306E0
7.588005292E0,-4.949893752E0,-2.146425158E-1,7.993119823E0,9.404120590E0
7.597999292E0,-3.824083714E0,-2.208513232E0,1.002949746E1,1.095864801E1
7.607993292E0,-2.154838863E0,-3.352561321E0,8.786139091E0,9.647758188E0
7.617987292E0,5.803467516E-1,-3.798669669E0,5.976337962E0,7.105160733E0
7.627981292E0,3.200393381E0,-2.716226090E0,2.862452967E0,5.080751810E0
7.637975292E0,5.426829498E0,-1.100451541E0,-8.848994905E-1,5.607541271E0
7.647969292E0,6.545714679E0,-2.600464377E-1,-4.028400047E0,7.690384369E0
7.657963292E0,6.165364995E0,-7.387407339E-1,-6.110419879E0,8.711756108E0
7.667957292E0,4.817748725E0,-2.372637852E0,-7.211131913E0,8.991136559E0
7.677951292E0,3.475797822E0,-4.345034084E0,-7.462818294E0,9.308821009E0
7.687945292E0,2.058130009E0,-6.210504330E0,-6.276127047E0,9.066202837E0
7.697939292E0,1.021285430E0,-8.004889684E0,-4.030265894E0,9.020217622E0
7.707933292E0,8.677341118E-1,-9.101462474E0,-2.085232877E0,9.377514479E0
7.717926292E0,1.241120785E0,-9.073492903E0,-1.588290297E0,9.294693127E0
7.727920292E0,2.501224263E0,-8.494477635E0,-2.890564626E0,9.314914759E0
7.737914292E0,4.490863935E0,-7.272023063E0,-5.152143679E0,9.979717571E0
7.747908292E0,6.156497108E0,-5.876892611E0,-7.263193767E0,1.118902619E1
7.757902292E0,6.330189233E0,-5.638554838E0,-8.422548112E0,1.195005912E1
7.767896292E0,5.111874490E0,-6.431903304E0,-8.421155305E0,1.176505408E1
7.777890292E0,4.086306193E0,-7.678858294E0,-7.976651140E0,1.180210686E1
7.787884292E0,3.208879737E0,-8.678671360E0,-6.973516856E0,1.158646551E1
7.797878292E0,2.203216532E0,-9.077984149E0,-5.259041306E0,1.072014341E1
7.807872292E0,1.245425067E0,-8.779165117E0,-3.794861670E0,9.644988275E0
7.817866292E0,9.173223013E-1,-7.829329373E0,-2.744039834E0,8.346833725E0
7.827860292E0,2.195758847E0,-6.578795886E0,-1.837684570E0,7.174886536E0
7.837854292E0,4.391233812E0,-4.296674687E0,-1.716315669E-1,6.146039794E0
7.847848292E0,6.060585814E0,-7.065737388E-1,2.284872022E0,6.515411500E0
7.857842292E0,7.546654503E0,2.626435662E0,3.979823134E0,8.926877990E0
7.867836292E0,7.614438935E0,5.208826003E0,2.330783774E0,9.515466443E0
7.877830292E0,5.314579915E0,7.394974805E0,-7.650526196E-1,9.138693427E0
7.887824292E0,1.835683068E0,7.622315134E0,-1.803245639E0,8.044943453E0
7.897818292E0,-3.774446408E-1,4.538902904E0,-1.250725275E-1,4.556286555E0
7.907812292E0,-1.796119345E0,2.249476779E0,3.104506060E0,4.233692048E0
7.917806292E0,-1.692844945E0,2.196375875E0,7.128830599E0,7.649184054E0
7.927800292E0,-6.415382288E-2,2.331389253E0,1.120055442E1,1.144080027E1
7.937794292E0,3.839634092E-1,2.437703036E0,1.281059461E1,1.304611659E1
7.947788292E0,8.207315612E-1,2.325897256E0,1.201959029E1,1.227004275E1
7.957782292E0,6.901170427E-1,2.605181910E0,9.871631992E0,1.023290538E1
7.967776292E0,-9.805473670E-1,2.867844100E0,5.322908689E0,6.125304876E0
7.977770292E0,-2.263714164E0,3.022468163E0,2.135906017E-1,3.782239622E0
7.987764292E0,-2.666072183E0,3.661127077E0,-3.685536278E0,5.839089828E0
7.997758292E0,-2.498059750E0,4.247796642E0,-6.412375358E0,8.087189657E0
8.007752292E0,-2.226963683E0,4.533398043E0,-7.408397673E0,8.966349377E0
8.017745292E0,-2.026391322E0,4.417326135E0,-6.322515348E0,7.974536494E0
8.027739292E0,-2.065034840E0,3.998327817E0,-3.644813930E0,5.790998429E0
8.037733292E0,-2.327103098E0,3.333247090E0,-4.384914726E-1,4.088791969E0
8.047727292E0,-3.029866937E0,2.652901622E0,1.923961991E0,4.463139077E0
8.057721292E0,-4.443952016E0,2.627114524E0,3.109974377E0,6.026805196E0
8.067715292E0,-6.213301054E0,3.284543877E0,2.687052870E0,7.524200395E0
8.077709292E0,-7.770923874E0,3.807841904E0,1.243180613E0,8.742563460E0
8.087703292E0,-8.543103080E0,3.727523672E0,1.021742463E-2,9.320898421E0
8.097697292E0,-8.662137773E0,3.060073946E0,4.951112312E-1,9.200098830E0
8.107691292E0,-8.543792467E0,1.771853400E0,2.195534753E0,8.997567840E0
8.117685292E0,-8.035893960E0,-3.680208296E-1,4.544095817E0,9.239038795E0
8.127679292E0,-7.162673113E0,-2.437878453E0,7.963356911E0,1.098463430E1
8.137673292E0,-6.127525324E0,-3.349127251E0,1.064670732E1,1.273246232E1
8.147667292E0,-5.062666662E0,-3.113070185E0,1.051497423E1,1.207834769E1
8.157661292E0,-4.622849918E0,-1.383197454E0,8.276007532E0,9.579993592E0
8.167655292E0,-2.793494414E0,1.258359985E0,4.547432823E0,5.483267837E0
8.177649292E0,1.281572992E0,4.312751899E0,-3.033377606E-1,4.509353842E0
8.187643292E0,4.213655042E0,7.927070845E0,-2.379374721E0,9.287344349E0
8.197637292E0,1.760968516E0,9.159952172E0,-6.525773335E-1,9.350486142E0
8.207631292E0,-3.571848280E0,6.294673246E0,2.738976145E-1,7.242653609E0
8.217625292E0,-6.009297547E0,6.040536296E-1,1.509147064E0,6.225276111E0
8.227619292E0,-7.182427347E0,-3.241649288E0,5.722153650E0,9.738510928E0
8.237613292E0,-6.114667881E0,-5.518137279E0,9.580314937E0,1.263413775E1
8.247607292E0,-3.399253677E0,-6.691517340E0,1.083174714E1,1.317793899E1
8.257601292E0,6.039922339E-1,-6.618737047E0,8.965631654E0,1.116042283E1
8.267595292E0,3.775269404E0,-4.732480826E0,6.269940693E0,8.715571704E0
8.277589292E0,5.235588709E0,-2.494916872E0,2.920464363E0,6.493466826E0
8.287582292E0,4.961763015E0,-1.393465750E0,-8.508201635E-1,5.223479106E0
8.297576292E0,3.969789312E0,-1.226244153E0,-4.116673708E0,5.848923347E0
8.307570292E0,3.014380002E0,-1.579716233E0,-6.245282400E0,7.112351399E0
8.317564292E0,2.092336074E0,-2.106522004E0,-7.730702632E0,8.281247997E0
8.327558292E0,1.529433102E0,-2.568712242E0,-8.770907094E0,9.266404882E0
8.337552292E0,1.427092210E0,-3.489989015E0,-8.989460812E0,9.748180404E0
8.347546292E0,1.476181047E0,-4.595795143E0,-8.225713291E0,9.537442143E0
8.357540292E0,1.633888639E0,-5.713597419E0,-6.927632001E0,9.127259868E0
8.367534292E0,2.309850157E0,-6.827522407E0,-5.572759629E0,9.110769443E0
8.377528292E0,3.447441458E0,-7.712486801E0,-4.796679161E0,9.714702066E0
8.387522292E0,4.550691768E0,-8.071218159E0,-4.477381425E0,1.029078727E1
8.397516292E0,5.247822838E0,-8.101897915E0,-4.305176246E0,1.056952870E1
8.407510292E0,4.663480757E0,-8.221139599E0,-4.017417807E0,1.027009420E1
8.417504292E0,3.456582702E0,-8.657162962E0,-4.052251425E0,1.016440732E1
8.427498292E0,2.623146019E0,-9.058281956E0,-3.933947634E0,1.021808744E1
8.437492292E0,2.192189268E0,-8.581522211E0,-3.512392622E0,9.528122542E0
8.447486292E0,2.334905184E0,-7.590691638E0,-2.637681320E0,8.368258152E0
8.457480292E0,2.102547652E0,-6.575409179E0,-1.264225911E0,7.018189200E0
8.467474292E0,1.417023012E0,-5.185503214E0,3.308278602E-1,5.385800300E0
8.477468292E0,1.190424475E0,-2.378778597E0,2.687007846E0,3.780966703E0
8.487462292E0,2.827051877E0,1.343403351E0,4.037929255E0,5.108994769E0
8.497456292E0,5.307196051E0,4.488299638E0,2.904654661E0,7.533138939E0
8.507450292E0,6.012364996E0,6.240340333E0,1.828927195E0,8.856373694E0
8.517444292E0,3.221572873E0,5.491549405E0,2.078033200E0,6.697303086E0
8.527437292E0,5.626736885E-1,2.080315368E0,2.597734897E0,3.375283737E0
8.537431292E0,-9.693367928E-1,2.838878748E-1,4.148304806E0,4.269501014E0
8.547425292E0,-1.447591817E0,1.440383223E0,6.607826142E0,6.916183357E0
8.557419292E0,-7.126710691E-2,2.730880675E0,9.297784494E0,9.690798974E0
8.567413292E0,9.889055964E-1,3.032859835E0,1.025039240E1,1.073530239E1
8.577407292E0,5.603686430E-1,3.033113604E0,8.736700298E0,9.265188786E0
8.587401750E0,-2.920022204E-1,3.132923821E0,5.605921528E0,6.428594958E0
8.597395750E0,-8.832632934E-1,2.874649674E0,2.318717460E0,3.797395878E0
8.607389750E0,-1.148863051E0,2.597475573E0,-4.012224895E-1,2.868404634E0
8.617383750E0,-1.132353730E0,2.210338733E0,-2.684683578E0,3.657232314E0
8.627377750E0,-1.206174024E0,1.771312240E0,-4.750135324E0,5.211159988E0
8.637371750E0,-1.203946454E0,1.398753825E0,-5.771986545E0,6.059853794E0
8.647365750E0,-1.330360552E0,8.239212173E-1,-5.422480924E0,5.643758034E0
8.657359750E0,-1.624966958E0,2.431063230E-1,-4.089343237E0,4.407079125E0
8.667353750E0,-2.000015263E0,1.774103701E-2,-2.303738063E0,3.050833470E0
8.677347750E0,-1.793938041E0,2.483797807E-1,-1.059342983E0,2.098121486E0
8.687341750E0,-1.482486684E0,1.410026819E0,-2.831461555E-1,2.065457369E0
8.697335750E0,-1.638783343E0,3.424466286E0,-7.070909250E-1,3.861678102E0
8.707329750E0,-2.515573331E0,5.163588434E0,-2.015114236E0,6.086989411E0
8.717323750E0,-3.607974425E0,6.099015470E0,-3.523747330E0,7.914054864E0
8.727317750E0,-4.487014713E0,5.918651671E0,-4.449518858E0,8.658057328E0
8.737311750E0,-5.672313153E0,4.835021108E0,-4.104676976E0,8.508874114E0
8.747305750E0,-6.520533645E0,3.296061430E0,-2.890881545E0,7.857389902E0
8.757298750E0,-6.802740737E0,1.801481534E0,-8.692628664E-1,7.090714716E0
8.767292750E0,-6.692143577E0,7.951763052E-1,1.562884730E0,6.918070518E0
8.777286750E0,-5.723454655E0,-2.946148843E-2,2.883721045E0,6.408950634E0
8.787280750E0,-4.648772964E0,1.955013630E-1,3.451554097E0,5.793318266E0
8.797274750E0,-3.604019660E0,2.430177962E0,3.909819683E0,5.846487201E0
8.807268750E0,-2.252388400E0,4.995042443E0,2.885889777E0,6.192904191E0
8.817262750E0,9.195101101E-2,6.598663555E0,6.031303543E-1,6.626807824E0
8.827256750E0,1.330530413E0,7.747549045E0,3.101760793E-1,7.867085648E0
8.837250750E0,-6.791515399E-1,7.615054062E0,2.853854052E0,8.160562366E0
8.847244750E0,-4.952736669E0,4.593532563E0,6.476368455E0,9.358070863E0
8.857238750E0,-7.439015449E0,-8.364731428E-1,9.367493244E0,1.199118709E1
8.867232750E0,-8.377359660E0,-4.489235485E0,1.182578316E1,1.517176777E1
8.877226750E0,-6.869446943E0,-6.075096264E0,1.264828876E1,1.562290961E1
8.887220750E0,-3.862334153E0,-6.666228132E0,1.145274015E1,1.380295185E1
8.897214750E0,-7.447575188E-1,-6.188916410E0,9.167062386E0,1.108568369E1
8.907208750E0,2.581537232E0,-4.849978578E0,6.047596225E0,8.170682149E0
8.917202750E0,5.172252254E0,-3.677760066E0,2.214482655E0,6.721759138E0
8.927196750E0,5.385156977E0,-3.528851949E0,-8.814578193E-1,6.498436707E0
8.937190750E0,3.615010379E0,-4.457032237E0,-3.204682898E0,6.572931529E0
8.947184750E0,1.839590178E0,-5.480302870E0,-5.001625239E0,7.644217854E0
8.957178750E0,1.359372974E0,-5.895715967E0,-6.089470475E0,8.584230444E0
8.967172750E0,1.765260226E0,-5.629677011E0,-6.958793567E0,9.123278732E0
8.977166750E0,2.518045533E0,-5.067547917E0,-7.867950232E0,9.691503292E0
8.987159750E0,3.735798652E0,-4.678890510E0,-8.769362260E0,1.061837664E1
8.997153750E0,5.174854850E0,-4.217242309E0,-9.307266923E0,1.145379732E1
9.007147750E0,6.305419258E0,-4.074526685E0,-9.110763055E0,1.180534130E1
9.017141750E0,6.468396361E0,-4.627985235E0,-8.425188130E0,1.158629336E1
9.027135750E0,5.938701773E0,-5.787634279E0,-7.604453060E0,1.125133750E1
9.037129750E0,5.275257390E0,-7.306251494E0,-6.688542861E0,1.122257800E1
9.047123750E0,4.632810065E0,-8.372425194E0,-5.871887394E0,1.122673124E1
9.057117750E0,4.163138315E0,-9.072194821E0,-5.998387227E0,1.164547504E1
9.067111750E0,3.834019888E0,-9.023776367E0,-6.599048302E0,1.181844689E1
9.077105750E0,3.716586748E0,-7.956553091E0,-7.222392481E0,1.137025537E1
9.087099750E0,4.121407321E0,-6.371861170E0,-7.431305895E0,1.062124853E1
9.097093750E0,4.462959852E0,-4.914147384E0,-6.731259695E0,9.453925758E0
9.107087750E0,3.860405741E0,-3.626750711E0,-4.216237757E0,6.769986265E0
9.117081750E0,2.385518829E0,-1.562267556E0,-4.597490251E-2,2.851928066E0
9.127075750E0,2.574454207E0,1.140159690E0,3.665031847E0,4.621713646E0
9.137069750E0,4.480703813E0,4.222567661E0,3.962568001E0,7.321798240E0
9.147063750E0,5.940334316E0,6.384118688E0,2.151960717E0,8.981952913E0
9.157057750E0,4.150275902E0,7.102066723E0,2.515869784E0,8.601961554E0
9.167051750E0,2.758591507E0,3.300355040E0,5.123353744E0,6.689613148E0
9.177045750E0,1.995891076E0,-5.168333450E-1,8.839670935E0,9.076920190E0
9.187039750E0,1.420537189E0,-1.401654775E0,1.392679533E1,1.406905079E1
9.197032750E0,1.060033540E0,-7.729535235E-1,1.822166644E1,1.826883292E1
9.207026750E0,7.184853941E-1,2.830911916E-1,1.774349050E1,1.776028764E1
9.217020750E0,-1.543715364E-1,1.445153674E0,1.430352442E1,1.437717324E1
9.227014750E0,-9.746385363E-1,2.628527796E0,1.060861973E1,1.097277956E1
9.237008750E0,-1.280197873E0,3.582974946E0,7.619133664E0,8.516326312E0
9.247002750E0,-1.757953545E0,4.064729675E0,5.140081458E0,6.784752420E0
9.256996750E0,-2.181676852E0,4.004736950E0,2.513681756E0,5.207324447E0
9.266990750E0,-2.581912916E0,3.797019877E0,-2.688783646E-2,4.591770596E0
9.276984750E0,-2.758040991E0,3.765475318E0,-2.508356112E0,5.298815421E0
9.286978750E0,-2.334478484E0,3.614914777E0,-4.449865013E0,6.190209792E0
9.296972750E0,-1.864661723E0,3.717850331E0,-5.529166297E0,6.918891123E0
9.306966750E0,-1.431963964E0,3.981945089E0,-5.547369264E0,6.977084867E0
9.316960750E0,-1.056642008E0,4.063905218E0,-4.941135208E0,6.484337676E0
9.326954750E0,-9.051919600E-1,4.036465697E0,-4.408048650E0,6.045107171E0
9.336948750E0,-1.267461761E0,4.118342503E0,-4.054007344E0,5.916264010E0
9.346942750E0,-2.327115670E0,4.352159793E0,-3.945264335E0,6.318375810E0
9.356936750E0,-3.634684213E0,4.014795331E0,-4.188444187E0,6.846354912E0
9.366930750E0,-5.008165934E0,2.948384818E0,-4.156505526E0,7.145014853E0
9.376924750E0,-6.194133296E0,1.458415159E0,-3.801732148E0,7.412653330E0
9.386918750E0,-6.921109432E0,-1.413707641E-1,-3.198073205E0,7.625576286E0
9.396911750E0,-7.228829681E0,-1.416571022E0,-2.610150290E0,7.815083912E0
9.406905750E0,-6.976158044E0,-1.950906107E0,-1.796393287E0,7.463232847E0
9.416899750E0,-5.916563045E0,-1.807790680E0,-6.442900747E-1,6.220043015E0
9.426893750E0,-4.575769014E0,-1.478672838E0,8.226710826E-1,4.878618979E0
9.436887750E0,-3.978772974E0,-3.657804689E-1,2.597803894E0,4.765817328E0
9.446881750E0,-4.295924782E0,2.279330615E0,4.539503413E0,6.652624221E0
9.456875750E0,-4.365660137E0,4.824757783E0,4.079257960E0,7.679688900E0
9.466869750E0,-1.189197583E0,5.226727254E0,9.366058338E-1,5.441516256E0
9.476863750E0,4.881581244E-1,5.945016181E0,1.219832096E0,6.088473215E0
9.486857750E0,-1.755203307E0,6.401712960E0,5.676372875E0,8.734064145E0
9.496851750E0,-3.968371070E0,3.551940557E0,9.131846361E0,1.057141753E1
9.506845750E0,-5.907959452E0,-5.864672515E-1,1.184817098E1,1.325243692E1
9.516839750E0,-6.534216129E0,-3.503614489E0,1.370565597E1,1.558256399E1
9.526833750E0,-4.326748671E0,-4.575085475E0,1.344936666E1,1.485050924E1
9.536827750E0,-1.142712584E0,-4.095145429E0,1.148545650E1,1.224711064E1
9.546821750E0,1.483052549E0,-3.173169037E0,8.092835315E0,8.818300859E0
9.556815750E0,3.346077928E0,-2.400365056E0,4.185177348E0,5.871430774E0
9.566809750E0,4.591256534E0,-1.960188416E0,7.392459333E-1,5.046628552E0
9.576803750E0,4.768568087E0,-1.674046732E0,-2.328622059E0,5.564544433E0
9.586797500E0,3.969009586E0,-1.654247182E0,-5.248191213E0,6.784768370E0
9.596790500E0,2.876994408E0,-2.104528396E0,-7.423458347E0,8.234917754E0
9.606784500E0,1.437541330E0,-2.872076607E0,-8.404042844E0,8.996848628E0
9.616778500E0,6.042657374E-1,-3.691366830E0,-8.193876371E0,9.007271293E0
9.626772500E0,5.960176915E-1,-4.274872759E0,-7.714544436E0,8.839907808E0
9.636766500E0,1.401301311E0,-4.330913351E0,-7.628772215E0,8.883615329E0
9.646760500E0,2.653896233E0,-4.141221489E0,-7.946040967E0,9.345183127E0
9.656754500E0,3.839216309E0,-4.647371678E0,-8.435144184E0,1.036770480E1
9.666748500E0,4.620101726E0,-5.726912699E0,-8.838801454E0,1.150075129E1
9.676742500E0,5.649479776E0,-6.788435524E0,-9.173072155E0,1.273360638E1
9.686736500E0,7.039722540E0,-7.513594930E0,-8.554674720E0,1.338634610E1
9.696730500E0,6.959970612E0,-8.712169474E0,-6.992620295E0,1.316206011E1
9.706724500E0,5.164725133E0,-1.021632302E1,-5.559280627E0,1.272608513E1
9.716718500E0,2.549929816E0,-1.098532192E1,-3.960592226E0,1.195264534E1
9.726712500E0,3.445871261E-1,-1.104144934E1,-1.847832997E0,1.120030494E1
9.736706500E0,-9.057698111E-1,-1.014664058E1,5.961224663E-1,1.020441551E1
9.746700500E0,1.090910639E-1,-8.117699431E0,2.760986819E0,8.575079773E0
9.756694500E0,2.989852394E0,-4.775227188E0,4.019901119E0,6.921099410E0
9.766688500E0,6.223477548E0,1.810321355E-1,3.769201164E0,7.278140067E0
9.776681500E0,7.616616438E0,5.219677266E0,3.041166097E0,9.721448861E0
9.786675500E0,5.438975335E0,7.147758620E0,3.347243278E0,9.585246139E0
9.796669500E0,2.645736736E0,3.551090957E0,3.373322445E0,5.566819036E0
9.806663500E0,1.245302129E0,-7.549351823E-1,3.842042268E0,4.108770292E0
9.816657500E0,1.040520248E-1,-1.580947072E0,7.323797234E0,7.493212021E0
9.826651500E0,3.453283703E-1,-1.482069339E0,1.131172636E1,1.141362933E1
9.836645500E0,1.119298688E-3,-5.889521720E-1,1.171975677E1,1.173454578E1
9.846639500E0,-1.739223013E0,8.865494286E-1,9.371698562E0,9.572857489E0
9.856633500E0,-3.201698771E0,2.564578845E0,6.682016784E0,7.840745371E0
