"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.547685083E0,8.008346558E-2,8.622070312E-2,1.003513184E1,1.003582176E1
6.557679083E0,6.047424316E-2,8.158035278E-2,1.013093262E1,1.013144156E1
6.567673083E0,8.068222046E-2,8.502319336E-2,1.003977219E1,1.004045637E1
6.577667083E0,4.610412598E-2,8.307723999E-2,1.007899063E1,1.007943845E1
6.587661083E0,6.750961304E-2,7.664062500E-2,1.010039612E1,1.010091249E1
6.597655083E0,7.050338745E-2,7.200027466E-2,9.984836426E0,9.985344922E0
6.607649083E0,2.694396973E-2,8.891510010E-2,1.004650818E1,1.004693777E1
6.617643083E0,5.673202515E-2,9.295669556E-2,9.985435181E0,9.986029001E0
6.627637083E0,7.289840698E-2,8.307723999E-2,9.933792572E0,9.934407424E0
6.637631083E0,4.056564331E-2,8.696914673E-2,9.988578644E0,9.989039620E0
6.647625083E0,6.346801758E-2,7.214996338E-2,9.929301910E0,9.929766877E0
6.657619083E0,4.311035156E-2,8.143066406E-2,9.926607513E0,9.927035115E0
6.667613083E0,4.550537109E-2,8.038284302E-2,9.982142029E0,9.982569390E0
6.677607083E0,5.912704468E-2,7.170089722E-2,9.891131287E0,9.891567882E0
6.687601083E0,5.478607178E-2,7.514373779E-2,9.970915375E0,9.971349031E0
6.697595083E0,6.661148071E-2,6.795867920E-2,9.955198059E0,9.955652860E0
6.707588083E0,6.122268677E-2,5.837860107E-2,9.934391327E0,9.934751497E0
6.717582083E0,5.104385376E-2,7.679031372E-2,9.993967438E0,9.994392797E0
6.727576083E0,6.930587769E-2,7.020401001E-2,9.963430939E0,9.963919308E0
6.737570083E0,7.664062500E-2,7.274871826E-2,9.968670044E0,9.969230091E0
6.747564083E0,6.002517700E-2,8.352630615E-2,9.982291718E0,9.982821625E0
6.757558083E0,6.930587769E-2,7.484436035E-2,9.890682220E0,9.891208206E0
6.767552083E0,4.939727783E-2,7.634124756E-2,9.940977631E0,9.941393480E0
6.777546083E0,5.358856201E-2,8.397537231E-2,9.913584595E0,9.914085087E0
6.787540083E0,6.062393188E-2,7.933502197E-2,9.820478210E0,9.820985775E0
6.797534167E0,4.595443726E-2,6.990463257E-2,9.918224945E0,9.918577747E0
6.807528167E0,5.643264771E-2,6.481521606E-2,9.814939728E0,9.815315966E0
6.817522167E0,7.080276489E-2,7.065307617E-2,9.894574127E0,9.895079689E0
6.827516167E0,3.996688843E-2,8.262817383E-2,9.876012726E0,9.876439243E0
6.837510167E0,5.029541016E-2,7.200027466E-2,9.836195526E0,9.836587625E0
6.847504167E0,3.532653809E-2,7.155120850E-2,9.883197784E0,9.883519919E0
6.857498167E0,8.487350464E-2,9.056167603E-2,9.900411987E0,9.901189951E0
6.867491167E0,6.167175293E-2,8.831634521E-2,9.822274475E0,9.822865114E0
6.877485167E0,4.385879517E-2,9.056167603E-2,9.986183624E0,9.986690562E0
6.887479167E0,6.316864014E-2,7.963439941E-2,9.823771362E0,9.824297211E0
6.897473167E0,6.840774536E-2,1.001417542E-1,9.938881989E0,9.939621883E0
6.907467167E0,7.304809570E-2,9.595046997E-2,9.856852570E0,9.857590228E0
6.917461167E0,8.622070312E-2,7.155120850E-2,9.824968872E0,9.825607713E0
6.927455167E0,4.610412598E-2,9.041198730E-2,9.848769379E0,9.849292269E0
6.937449167E0,7.185058594E-2,7.439529419E-2,9.781409454E0,9.781956250E0
6.947443167E0,7.679031372E-2,7.559280396E-2,9.771230621E0,9.771824747E0
6.957437167E0,6.062393188E-2,8.427474976E-2,9.815089417E0,9.815638428E0
6.967431167E0,7.125183105E-2,6.646179199E-2,9.747430115E0,9.747917102E0
6.977425167E0,5.164260864E-2,7.439529419E-2,9.800270233E0,9.800688663E0
6.987419167E0,5.343887329E-2,6.870712280E-2,9.770931244E0,9.771318936E0
6.997413167E0,7.619155884E-2,6.391708374E-2,9.755513306E0,9.756020213E0
7.007407167E0,6.062393188E-2,7.978408813E-2,9.845625916E0,9.846135812E0
7.017401167E0,5.224136353E-2,8.397537231E-2,9.738448792E0,9.738950964E0
7.027394167E0,3.742218018E-2,8.681945801E-2,9.866732025E0,9.867184953E0
7.037388167E0,4.086502075E-2,8.801696777E-2,9.801168365E0,9.801648752E0
7.047382167E0,6.271957397E-2,6.990463257E-2,9.861043854E0,9.861491078E0
7.057376167E0,5.269042969E-2,9.145980835E-2,9.843081207E0,9.843647131E0
7.067370167E0,4.415817261E-2,8.173004150E-2,9.821825409E0,9.822264714E0
7.077364167E0,4.954696655E-2,6.511459351E-2,9.826765137E0,9.827105773E0
7.087358167E0,5.882766724E-2,7.738906860E-2,9.815538483E0,9.816019838E0
7.097352167E0,4.490661621E-2,7.993377686E-2,9.758357391E0,9.758788090E0
7.107346167E0,2.933898926E-2,8.442443848E-2,9.831106110E0,9.831512376E0
7.117340167E0,3.667373657E-2,7.394622803E-2,9.775272217E0,9.775620692E0
7.127334167E0,3.906875610E-2,7.394622803E-2,9.794731750E0,9.795088794E0
7.137328167E0,6.077362061E-2,7.394622803E-2,9.821376343E0,9.821842737E0
7.147322167E0,6.062393188E-2,6.601272583E-2,9.774074707E0,9.774485629E0
7.157316167E0,5.927673340E-2,6.646179199E-2,9.837393036E0,9.837796127E0
7.167310167E0,5.703140259E-2,8.128097534E-2,9.825567627E0,9.826069324E0
7.177304167E0,5.912704468E-2,7.035369873E-2,9.805209961E0,9.805640623E0
7.187297167E0,7.364685059E-2,8.113128662E-2,9.916728058E0,9.917333387E0
7.197291167E0,8.577163696E-2,7.349716187E-2,9.799372101E0,9.800023070E0
7.207285167E0,5.957611084E-2,8.412506104E-2,9.889484711E0,9.890021951E0
7.217279167E0,7.394622803E-2,8.711883545E-2,9.849667511E0,9.850330340E0
7.227273167E0,7.259902954E-2,8.981323242E-2,9.812993774E0,9.813673311E0
7.237267167E0,6.481521606E-2,9.175918579E-2,9.859996033E0,9.860636010E0
7.247261167E0,5.059478760E-2,8.726852417E-2,9.795180817E0,9.795700223E0
7.257255167E0,6.197113037E-2,7.858657837E-2,9.810748444E0,9.811258905E0
7.267249167E0,5.313949585E-2,8.113128662E-2,9.801168365E0,9.801648199E0
7.277243167E0,6.885681152E-2,6.616241455E-2,9.804611206E0,9.805076217E0
7.287237167E0,5.179229736E-2,7.289840698E-2,9.825567627E0,9.825974548E0
7.297231167E0,5.014572144E-2,7.424560547E-2,9.830806732E0,9.831214981E0
7.307225167E0,5.643264771E-2,6.047424316E-2,9.801018677E0,9.801367705E0
7.317219167E0,5.373825073E-2,6.361770630E-2,9.862989807E0,9.863341368E0
7.327213167E0,5.298980713E-2,6.945556641E-2,9.839338989E0,9.839726812E0
7.337207167E0,7.604187012E-2,7.679031372E-2,9.855056305E0,9.855648832E0
7.347200167E0,6.676116943E-2,8.053253174E-2,9.906698914E0,9.907251178E0
7.357194167E0,8.068222046E-2,7.753875732E-2,9.868677979E0,9.869312384E0
7.367188167E0,6.511459351E-2,9.071136475E-2,9.887987823E0,9.888618289E0
7.377182167E0,6.795867920E-2,8.517288208E-2,9.889185333E0,9.889785607E0
7.387176167E0,8.277786255E-2,7.229965210E-2,9.848320312E0,9.848933566E0
7.397170167E0,6.855743408E-2,7.843688965E-2,9.863438873E0,9.863988994E0
7.407164167E0,6.975494385E-2,7.993377686E-2,9.808503113E0,9.809076841E0
7.417158167E0,6.047424316E-2,8.038284302E-2,9.836494904E0,9.837009227E0
7.427152167E0,5.284011841E-2,7.274871826E-2,9.833201752E0,9.833612823E0
7.437146167E0,5.313949585E-2,6.496490479E-2,9.798473969E0,9.798833418E0
7.447140167E0,5.688171387E-2,8.322692871E-2,9.879904633E0,9.880418908E0
7.457134167E0,6.092330933E-2,8.038284302E-2,9.804611206E0,9.805129981E0
7.467128167E0,5.718109131E-2,7.364685059E-2,9.853709106E0,9.854150227E0
7.477122167E0,3.427871704E-2,7.858657837E-2,9.846973114E0,9.847346363E0
7.487116167E0,4.595443726E-2,7.170089722E-2,9.842931519E0,9.843299940E0
7.497110167E0,5.912704468E-2,8.367599487E-2,9.867181091E0,9.867713026E0
7.507103167E0,7.020401001E-2,7.244934082E-2,9.905202026E0,9.905715759E0
7.517097167E0,4.071533203E-2,6.750961304E-2,9.839338989E0,9.839654823E0
7.527091167E0,5.703140259E-2,8.232879639E-2,9.927655334E0,9.928160507E0
7.537085167E0,5.538482666E-2,7.679031372E-2,9.854756927E0,9.855211734E0
7.547079167E0,6.002517700E-2,5.852828979E-2,9.841734009E0,9.842091083E0
7.557073167E0,4.086502075E-2,7.858657837E-2,9.891131287E0,9.891527886E0
7.567067167E0,4.505630493E-2,8.711883545E-2,9.787696381E0,9.788187789E0
7.577061167E0,3.382965088E-2,7.649093628E-2,9.858948212E0,9.859302975E0
7.587055167E0,4.475692749E-2,6.900650024E-2,9.807455292E0,9.807800180E0
7.597049167E0,5.209167480E-2,7.529342651E-2,9.796977081E0,9.797404890E0
7.607043167E0,3.083587646E-2,9.520202637E-2,9.853709106E0,9.854217241E0
7.617037167E0,5.733078003E-2,7.694000244E-2,9.796677704E0,9.797147575E0
7.627031167E0,3.353027344E-2,8.262817383E-2,9.823621674E0,9.824026388E0
7.637025167E0,4.296066284E-2,8.891510010E-2,9.870923309E0,9.871417248E0
7.647019167E0,5.927673340E-2,8.202941895E-2,9.788295135E0,9.788818326E0
7.657013167E0,6.286926270E-2,8.906478882E-2,9.923164673E0,9.923763510E0
7.667007167E0,7.529342651E-2,9.131011963E-2,9.820328522E0,9.821041641E0
7.677000167E0,7.499404907E-2,6.810836792E-2,9.891430664E0,9.891949426E0
7.686994167E0,4.864883423E-2,8.726852417E-2,9.885892181E0,9.886397055E0
7.696988167E0,7.409591675E-2,7.065307617E-2,9.834998016E0,9.835530898E0
7.706982167E0,6.092330933E-2,6.511459351E-2,9.848020935E0,9.848424640E0
7.716976167E0,5.134323120E-2,6.855743408E-2,9.855804749E0,9.856176921E0
7.726970167E0,6.691085815E-2,5.942642212E-2,9.760602722E0,9.761012963E0
7.736964167E0,4.984634399E-2,6.301895142E-2,9.872569885E0,9.872896849E0
7.746958167E0,3.787124634E-2,6.391708374E-2,9.755363617E0,9.755646515E0
7.756952167E0,6.137237549E-2,8.038284302E-2,9.850266266E0,9.850785424E0
7.766946167E0,4.610412598E-2,8.262817383E-2,9.781858521E0,9.782316143E0
7.776940167E0,6.646179199E-2,6.137237549E-2,9.822723541E0,9.823140104E0
7.786934167E0,3.727249146E-2,8.023315430E-2,9.819580078E0,9.819978590E0
7.796928458E0,5.568420410E-2,9.220825195E-2,9.862690430E0,9.863278644E0
7.806922458E0,6.167175293E-2,8.607101440E-2,9.799521790E0,9.800093822E0
7.816916458E0,5.029541016E-2,8.487350464E-2,9.914931793E0,9.915422613E0
7.826910458E0,5.927673340E-2,8.831634521E-2,9.806257782E0,9.806834616E0
7.836903458E0,7.708969116E-2,8.951385498E-2,9.917775879E0,9.918479416E0
7.846897458E0,6.780899048E-2,8.652008057E-2,9.865534515E0,9.866146921E0
7.856891458E0,6.167175293E-2,7.334747314E-2,9.820178833E0,9.820646393E0
7.866885458E0,5.104385376E-2,8.128097534E-2,9.868528290E0,9.868995019E0
7.876879458E0,6.616241455E-2,7.963439941E-2,9.818981323E0,9.819527144E0
7.886873458E0,6.346801758E-2,7.394622803E-2,9.825717316E0,9.826200537E0
7.896867458E0,6.526428223E-2,7.798782349E-2,9.841284943E0,9.841810344E0
7.906861458E0,5.748046875E-2,6.316864014E-2,9.807754669E0,9.808126525E0
7.916855458E0,4.475692749E-2,7.349716187E-2,9.834099884E0,9.834476374E0
7.926849458E0,5.792953491E-2,7.574249268E-2,9.850715332E0,9.851176849E0
7.936843458E0,5.927673340E-2,5.882766724E-2,9.787696381E0,9.788052659E0
7.946837458E0,4.670288086E-2,7.394622803E-2,9.885892181E0,9.886279049E0
7.956831458E0,7.020401001E-2,7.933502197E-2,9.799372101E0,9.799944705E0
7.966825458E0,7.214996338E-2,7.110214233E-2,9.874216461E0,9.874736040E0
7.976819458E0,5.748046875E-2,8.681945801E-2,9.869875488E0,9.870424701E0
7.986813458E0,8.217910767E-2,9.101074219E-2,9.869576111E0,9.870337835E0
7.996806458E0,5.897735596E-2,8.652008057E-2,9.873018951E0,9.873574189E0
8.006800458E0,6.571334839E-2,8.352630615E-2,9.864636383E0,9.865208860E0
8.016794458E0,5.852828979E-2,8.741821289E-2,9.798174591E0,9.798739349E0
8.026788458E0,5.553451538E-2,9.505233765E-2,9.899214478E0,9.899826579E0
8.036782458E0,6.870712280E-2,7.903564453E-2,9.783056030E0,9.783616540E0
8.046776458E0,5.897735596E-2,7.783813477E-2,9.831106110E0,9.831591145E0
8.056770458E0,3.472778320E-2,8.951385498E-2,9.820627899E0,9.821097244E0
8.066764458E0,5.718109131E-2,7.903564453E-2,9.788744202E0,9.789230274E0
8.076758458E0,5.164260864E-2,8.936416626E-2,9.860145721E0,9.860685907E0
8.086752458E0,6.062393188E-2,9.145980835E-2,9.807904358E0,9.808518137E0
8.096746458E0,5.912704468E-2,6.227050781E-2,9.842482452E0,9.842857027E0
8.106740458E0,5.703140259E-2,8.247848511E-2,9.849667511E0,9.850177935E0
8.116734458E0,6.511459351E-2,9.250762939E-2,9.847871246E0,9.848520988E0
8.126728458E0,6.017486572E-2,8.173004150E-2,9.862091675E0,9.862613904E0
8.136722458E0,7.065307617E-2,7.664062500E-2,9.903256073E0,9.903804647E0
8.146716458E0,7.020401001E-2,7.080276489E-2,9.856104126E0,9.856608452E0
8.156709458E0,5.942642212E-2,7.858657837E-2,9.884994049E0,9.885485051E0
8.166703458E0,5.703140259E-2,6.616241455E-2,9.856253815E0,9.856640873E0
8.176697458E0,8.322692871E-2,6.885681152E-2,9.833052063E0,9.833645349E0
8.186691458E0,5.688171387E-2,8.038284302E-2,9.851164398E0,9.851656558E0
8.196685458E0,6.137237549E-2,8.008346558E-2,9.786049805E0,9.786569915E0
8.206679458E0,3.832031250E-2,8.756790161E-2,9.833201752E0,9.833666319E0
8.216673458E0,5.044509888E-2,9.116043091E-2,9.808203735E0,9.808757080E0
8.226667458E0,6.301895142E-2,7.918533325E-2,9.788444824E0,9.788967963E0
8.236661458E0,5.598358154E-2,8.262817383E-2,9.859846344E0,9.860351490E0
8.246655458E0,4.939727783E-2,7.978408813E-2,9.753567352E0,9.754018745E0
8.256649458E0,3.921844482E-2,7.574249268E-2,9.879605255E0,9.879973432E0
8.266643458E0,5.164260864E-2,8.517288208E-2,9.823022919E0,9.823527912E0
8.276637458E0,5.418731689E-2,6.735992432E-2,9.824220428E0,9.824600788E0
8.286631458E0,3.966751099E-2,7.289840698E-2,9.889784088E0,9.890132304E0
8.296625458E0,3.008743286E-2,7.948471069E-2,9.844428406E0,9.844795260E0
8.306619458E0,4.894821167E-2,8.038284302E-2,9.896071014E0,9.896518522E0
8.316612458E0,4.370910645E-2,9.370513916E-2,9.845775604E0,9.846318520E0
8.326606458E0,5.987548828E-2,8.562194824E-2,9.864636383E0,9.865189667E0
8.336600458E0,2.963836670E-2,8.562194824E-2,9.830956421E0,9.831373948E0
8.346594458E0,5.209167480E-2,9.400451660E-2,9.830207977E0,9.830795455E0
8.356588458E0,5.748046875E-2,9.864486694E-2,9.813891907E0,9.814555984E0
8.366582458E0,6.271957397E-2,8.412506104E-2,9.819580078E0,9.820140716E0
8.376576458E0,6.496490479E-2,7.005432129E-2,9.800270233E0,9.800735926E0
8.386570458E0,6.167175293E-2,7.933502197E-2,9.811646576E0,9.812161127E0
8.396564458E0,5.972579956E-2,7.903564453E-2,9.837692413E0,9.838191187E0
8.406558458E0,8.083190918E-2,7.664062500E-2,9.807006226E0,9.807638793E0
8.416552458E0,6.810836792E-2,7.424560547E-2,9.859696655E0,9.860211422E0
8.426546458E0,5.718109131E-2,6.855743408E-2,9.839039612E0,9.839444612E0
8.436540458E0,4.655319214E-2,6.032455444E-2,9.837991791E0,9.838286880E0
8.446534458E0,4.011657715E-2,6.915618896E-2,9.920320587E0,9.920642745E0
8.456528458E0,5.463638306E-2,7.364685059E-2,9.843979340E0,9.844406444E0
8.466522458E0,4.326004028E-2,8.158035278E-2,9.903854828E0,9.904285297E0
8.476516458E0,4.400848389E-2,8.382568359E-2,9.864786072E0,9.865240379E0
8.486509458E0,4.730163574E-2,8.053253174E-2,9.819580078E0,9.820024228E0
8.496503458E0,4.655319214E-2,8.996292114E-2,9.879006500E0,9.879525796E0
8.506497458E0,4.176315308E-2,7.918533325E-2,9.770182800E0,9.770592942E0
8.516491458E0,5.179229736E-2,7.289840698E-2,9.841135254E0,9.841541531E0
8.526485458E0,5.388793945E-2,8.846603394E-2,9.775870972E0,9.776419764E0
8.536479458E0,7.334747314E-2,6.870712280E-2,9.839039612E0,9.839552886E0
8.546473458E0,5.224136353E-2,7.035369873E-2,9.790241089E0,9.790633247E0
8.556467458E0,4.550537109E-2,7.319778442E-2,9.835297394E0,9.835675039E0
8.566461458E0,3.353027344E-2,7.604187012E-2,9.793683929E0,9.794036530E0
8.576455458E0,4.460723877E-2,8.187973022E-2,9.856702881E0,9.857143896E0
8.586449458E0,6.167175293E-2,7.888595581E-2,9.809251556E0,9.809762612E0
8.596443458E0,6.152206421E-2,8.262817383E-2,9.912237396E0,9.912772699E0
8.606437458E0,4.819976807E-2,9.654922485E-2,9.894873505E0,9.895461922E0
8.616431458E0,6.601272583E-2,8.232879639E-2,9.846074982E0,9.846640455E0
8.626425458E0,4.700225830E-2,8.666976929E-2,9.931098175E0,9.931587578E0
8.636419458E0,6.750961304E-2,9.116043091E-2,9.855205994E0,9.855858813E0
8.646412458E0,6.301895142E-2,8.023315430E-2,9.826765137E0,9.827294735E0
8.656406458E0,6.032455444E-2,7.514373779E-2,9.884844360E0,9.885314040E0
8.666400458E0,7.155120850E-2,6.481521606E-2,9.773326263E0,9.773803090E0
8.676394458E0,8.936416626E-2,7.604187012E-2,9.849667511E0,9.850366409E0
8.686388458E0,8.128097534E-2,7.499404907E-2,9.815837860E0,9.816460849E0
8.696382458E0,7.918533325E-2,8.098159790E-2,9.770332489E0,9.770988961E0
8.706376458E0,4.700225830E-2,8.083190918E-2,9.907896423E0,9.908337628E0
8.716370458E0,4.700225830E-2,7.873626709E-2,9.755363617E0,9.755794581E0
8.726364458E0,4.685256958E-2,7.948471069E-2,9.863887939E0,9.864319453E0
8.736358458E0,2.350112915E-2,9.145980835E-2,9.849368134E0,9.849820802E0
8.746352458E0,4.505630493E-2,7.783813477E-2,9.848470001E0,9.848880658E0
8.756346458E0,4.011657715E-2,1.032852173E-1,9.872270508E0,9.872892289E0
8.766340458E0,5.583389282E-2,1.369651794E-1,9.901010742E0,9.902115461E0
8.776334458E0,4.879852295E-2,1.219963074E-1,9.859397278E0,9.860272769E0
8.786328458E0,3.637435913E-2,6.676116943E-2,9.961934052E0,9.962224159E0
8.796322083E0,2.529739380E-2,2.874023438E-2,9.792336731E0,9.792411583E0
8.806316083E0,4.206253052E-2,2.484832764E-2,9.876312103E0,9.876432932E0
8.816309083E0,4.161346436E-2,5.358856201E-2,9.824968872E0,9.825203140E0
8.826303083E0,7.170089722E-2,6.002517700E-2,9.796228638E0,9.796674924E0
8.836297083E0,5.478607178E-2,7.828720093E-2,9.840237122E0,9.840701043E0
8.846291083E0,4.251159668E-2,7.888595581E-2,9.782756653E0,9.783167072E0
8.856285083E0,2.963836670E-2,8.008346558E-2,9.820328522E0,9.820699775E0
8.866279083E0,4.370910645E-2,9.684860229E-2,9.836794281E0,9.837368137E0
8.876273083E0,6.047424316E-2,8.696914673E-2,9.779313812E0,9.779887495E0
8.886267083E0,4.745132446E-2,1.020877075E-1,9.844727783E0,9.845371433E0
8.896261083E0,7.948471069E-2,1.052311707E-1,9.879904633E0,9.880784734E0
8.906255083E0,7.229965210E-2,7.394622803E-2,9.791887665E0,9.792433779E0
8.916249083E0,5.852828979E-2,6.017486572E-2,9.949360199E0,9.949714315E0
8.926243083E0,5.942642212E-2,8.397537231E-2,9.857750702E0,9.858287491E0
8.936237083E0,5.029541016E-2,1.059796143E-1,9.918224945E0,9.918918659E0
8.946231083E0,6.795867920E-2,1.107696533E-1,9.878108368E0,9.878963166E0
8.956225083E0,8.696914673E-2,8.472381592E-2,9.851463776E0,9.852211949E0
8.966219083E0,6.571334839E-2,7.244934082E-2,9.811197510E0,9.811685061E0
8.976212083E0,6.571334839E-2,8.442443848E-2,9.845176849E0,9.845758118E0
8.986206083E0,5.433700562E-2,8.008346558E-2,9.764045563E0,9.764525161E0
8.996200083E0,5.538482666E-2,7.918533325E-2,9.834848328E0,9.835323046E0
9.006194083E0,6.571334839E-2,7.649093628E-2,9.772428131E0,9.772948413E0
9.016188083E0,5.284011841E-2,7.110214233E-2,9.832004242E0,9.832403318E0
9.026182083E0,3.293151855E-2,6.227050781E-2,9.760752411E0,9.761006594E0
9.036176083E0,4.041595459E-2,6.331832886E-2,9.806706848E0,9.806994538E0
9.046170083E0,3.338058472E-2,6.840774536E-2,9.822274475E0,9.822569407E0
9.056164083E0,7.095245361E-2,6.945556641E-2,9.866732025E0,9.867231587E0
9.066158083E0,6.481521606E-2,7.589218140E-2,9.808802490E0,9.809310217E0
9.076152083E0,2.335144043E-2,7.813751221E-2,9.926158447E0,9.926493453E0
9.086146083E0,2.769241333E-2,7.708969116E-2,9.819729767E0,9.820071404E0
9.096140083E0,5.194198608E-2,7.214996338E-2,9.932445374E0,9.932843233E0
9.106134083E0,6.421646118E-2,7.798782349E-2,9.840237122E0,9.840755686E0
9.116128083E0,7.005432129E-2,7.319778442E-2,9.834249573E0,9.834771486E0
9.126122083E0,3.682342529E-2,8.457412720E-2,9.888586578E0,9.889016800E0
9.136115083E0,6.661148071E-2,8.622070312E-2,9.788444824E0,9.789051189E0
9.146109083E0,5.942642212E-2,7.888595581E-2,9.857002258E0,9.857497046E0
9.156103083E0,5.358856201E-2,8.607101440E-2,9.797276459E0,9.797801078E0
9.166097083E0,6.511459351E-2,7.214996338E-2,9.804461517E0,9.804943201E0
9.176091083E0,7.753875732E-2,7.304809570E-2,9.836494904E0,9.837071733E0
9.186085083E0,8.786727905E-2,7.619155884E-2,9.803713074E0,9.804402881E0
9.196079083E0,7.694000244E-2,7.170089722E-2,9.840386810E0,9.840948804E0
9.206073083E0,5.822891235E-2,6.810836792E-2,9.834548950E0,9.834957164E0
9.216067083E0,5.328918457E-2,5.254074097E-2,9.860445099E0,9.860729071E0
9.226061083E0,6.706054688E-2,5.583389282E-2,9.834998016E0,9.835385123E0
9.236055083E0,5.837860107E-2,6.915618896E-2,9.925410004E0,9.925822605E0
9.246049083E0,7.364685059E-2,6.376739502E-2,9.834249573E0,9.834732065E0
9.256043083E0,5.284011841E-2,7.439529419E-2,9.947414246E0,9.947832775E0
9.266037083E0,4.475692749E-2,7.065307617E-2,9.827962646E0,9.828318514E0
9.276031083E0,4.550537109E-2,5.912704468E-2,9.884095917E0,9.884377514E0
9.286025083E0,6.002517700E-2,7.798782349E-2,9.827812958E0,9.828305686E0
9.296019083E0,8.562194824E-2,6.915618896E-2,9.792336731E0,9.792955241E0
9.306012083E0,8.217910767E-2,7.050338745E-2,9.823621674E0,9.824218387E0
9.316006083E0,5.298980713E-2,7.813751221E-2,9.795330505E0,9.795785476E0
9.326000083E0,6.930587769E-2,8.666976929E-2,9.780661011E0,9.781290547E0
9.335994083E0,4.161346436E-2,8.696914673E-2,9.851912842E0,9.852384582E0
9.345988083E0,5.673202515E-2,6.930587769E-2,9.773625641E0,9.774036014E0
9.355982083E0,4.954696655E-2,6.137237549E-2,9.829908600E0,9.830225051E0
9.365976083E0,4.071533203E-2,7.499404907E-2,9.850715332E0,9.851084935E0
9.375970083E0,5.119354248E-2,9.101074219E-2,9.827812958E0,9.828367681E0
9.385964083E0,3.682342529E-2,1.019380188E-1,9.895322571E0,9.895916133E0
9.395958083E0,4.805007935E-2,7.738906860E-2,9.883497162E0,9.883916937E0
9.405952083E0,4.670288086E-2,7.200027466E-2,9.887089691E0,9.887462150E0
9.415946083E0,3.772155762E-2,9.595046997E-2,9.902807007E0,9.903343679E0
9.425940083E0,2.814147949E-2,9.759704590E-2,9.846823425E0,9.847347292E0
9.435934083E0,3.218307495E-2,8.846603394E-2,9.865983582E0,9.866432690E0
9.445928083E0,4.415817261E-2,8.816665649E-2,9.830357666E0,9.830852208E0
9.455922083E0,5.628295898E-2,8.652008057E-2,9.783056030E0,9.783600502E0
9.465915083E0,4.864883423E-2,8.532257080E-2,9.851763153E0,9.852252731E0
9.475909083E0,6.601272583E-2,7.020401001E-2,9.773775330E0,9.774250379E0
9.485903083E0,6.706054688E-2,6.092330933E-2,9.860445099E0,9.860861337E0
9.495897083E0,6.346801758E-2,7.604187012E-2,9.814640350E0,9.815140130E0
9.505891083E0,6.646179199E-2,5.568420410E-2,9.804311829E0,9.804695219E0
9.515885083E0,6.706054688E-2,8.232879639E-2,9.855655060E0,9.856227057E0
9.525879083E0,7.903564453E-2,7.873626709E-2,9.833650818E0,9.834283626E0
9.535873083E0,8.173004150E-2,6.137237549E-2,9.832004242E0,9.832535471E0
9.545867083E0,4.879852295E-2,7.529342651E-2,9.907597046E0,9.908003311E0
9.555861083E0,5.927673340E-2,8.487350464E-2,9.821226654E0,9.821772255E0
9.565855083E0,5.822891235E-2,8.083190918E-2,9.909542999E0,9.910043736E0
9.575849083E0,3.802093506E-2,9.430389404E-2,9.855954437E0,9.856478919E0
9.585843083E0,6.137237549E-2,7.888595581E-2,9.843380585E0,9.843887997E0
9.595837083E0,4.415817261E-2,8.966354370E-2,9.861941986E0,9.862448440E0
9.605831083E0,5.972579956E-2,9.520202637E-2,9.788295135E0,9.788940303E0
9.615825083E0,5.643264771E-2,8.592132568E-2,9.822723541E0,9.823261418E0
9.625818083E0,4.101470947E-2,8.173004150E-2,9.814790039E0,9.815216020E0
9.635812083E0,5.433700562E-2,8.457412720E-2,9.790091400E0,9.790607485E0
9.645806083E0,3.382965088E-2,8.427474976E-2,9.821526031E0,9.821945849E0
9.655800083E0,2.844085693E-2,7.559280396E-2,9.824070740E0,9.824402733E0
9.665794083E0,5.239105225E-2,6.002517700E-2,9.818681946E0,9.819005194E0
9.675788083E0,3.996688843E-2,7.304809570E-2,9.854158173E0,9.854509966E0
9.685782083E0,3.532653809E-2,7.080276489E-2,9.837542725E0,9.837860939E0
9.695776083E0,2.963836670E-2,5.927673340E-2,9.823621674E0,9.823845222E0
9.705770083E0,2.185455322E-2,7.394622803E-2,9.941426697E0,9.941725727E0
9.715764083E0,5.867797852E-2,7.963439941E-2,9.812544708E0,9.813043279E0
9.725758083E0,4.011657715E-2,8.547225952E-2,9.934990082E0,9.935438731E0
9.735752083E0,3.203338623E-2,7.738906860E-2,9.825567627E0,9.825924608E0
9.745746083E0,3.442840576E-2,6.691085815E-2,9.844578094E0,9.844865679E0
9.755740083E0,4.490661621E-2,9.026229858E-2,9.845326538E0,9.845842703E0
9.765734083E0,6.451583862E-2,8.412506104E-2,9.782606964E0,9.783181401E0
9.775728083E0,7.185058594E-2,8.382568359E-2,9.836794281E0,9.837413836E0
9.785722083E0,6.915618896E-2,9.340576172E-2,9.800120544E0,9.800809655E0
9.795716167E0,9.310638428E-2,8.681945801E-2,9.791588287E0,9.792415821E0
9.805709167E0,8.367599487E-2,7.963439941E-2,9.839189301E0,9.839867347E0
9.815703167E0,9.310638428E-2,7.619155884E-2,9.814191284E0,9.814928656E0
9.825697167E0,7.978408813E-2,8.053253174E-2,9.835746460E0,9.836399718E0
9.835691167E0,6.795867920E-2,9.864486694E-2,9.857451324E0,9.858179132E0
9.845685167E0,6.990463257E-2,9.310638428E-2,9.836494904E0,9.837183918E0
