"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.481635637E1,1.608484826E0,-3.008435138E0,-2.068286476E0,3.989450383E0
3.482635137E1,1.675663487E0,-2.880650087E0,-2.154427072E0,3.968318165E0
3.483634738E1,1.769665372E0,-2.783211501E0,-2.078409176E0,3.898431286E0
3.484634338E1,1.857786128E0,-2.650555719E0,-1.719991813E0,3.665404037E0
3.485633937E1,1.795878147E0,-2.517261714E0,-1.146127358E0,3.297786042E0
3.486633437E1,1.545936576E0,-2.289647735E0,-5.618700618E-1,2.819238304E0
3.487633038E1,1.139360668E0,-2.085193262E0,-1.808432704E-1,2.383039647E0
3.488632638E1,7.511944261E-1,-2.013566624E0,-9.262866676E-2,2.151121495E0
3.489632238E1,3.988529053E-1,-2.075920893E0,-2.329963410E-1,2.126691912E0
3.490631738E1,1.508219111E-1,-2.083765956E0,-5.342390442E-1,2.156441320E0
3.491631337E1,1.019064438E-1,-1.984180711E0,-8.651323932E-1,2.166982251E0
3.492630938E1,1.553432706E-1,-1.789648816E0,-9.553619474E-1,2.034623028E0
3.493630538E1,1.722005010E-1,-1.553979713E0,-6.427300376E-1,1.690446054E0
3.494630038E1,-4.879881531E-2,-1.271183221E0,7.900991678E-2,1.274570780E0
3.495629637E1,-4.748851275E-1,-1.082885993E0,1.104030914E0,1.617727485E0
3.496629238E1,-9.825421447E-1,-1.020655320E0,2.113657946E0,2.544538516E0
3.497628838E1,-1.423804905E0,-1.194697401E0,2.989671423E0,3.520320654E0
3.498628338E1,-1.741886128E0,-1.569398821E0,3.745623436E0,4.418922365E0
3.499627938E1,-1.824435656E0,-1.905764579E0,4.356312486E0,5.092932610E0
3.500627537E1,-1.878932583E0,-2.128459003E0,4.940185035E0,5.697907823E0
3.501627138E1,-1.846415632E0,-2.404119261E0,5.716951382E0,6.470902040E0
3.502626638E1,-1.477401361E0,-2.518329416E0,6.350537544E0,6.989565432E0
3.503626238E1,-1.042481660E0,-2.167471918E0,6.783728516E0,7.197476995E0
3.504625837E1,-4.169962308E-1,-1.179574601E0,6.984490326E0,7.095659745E0
3.505625437E1,4.488799283E-1,2.628897925E-1,6.589292808E0,6.609794546E0
3.506624937E1,8.651780015E-1,1.894296142E0,5.349983051E0,5.741011191E0
3.507624538E1,7.637305641E-1,3.342909322E0,3.527899438E0,4.919796901E0
3.508624138E1,2.425629705E-2,4.314055828E0,1.501532235E0,4.567960716E0
3.509623737E1,-6.409466368E-1,4.749762272E0,-3.750585383E-1,4.807465355E0
3.510623237E1,-1.572594909E0,4.898739679E0,-1.579923517E0,5.382087281E0
3.511622838E1,-2.453796328E0,4.766740832E0,-2.385340050E0,5.867945273E0
3.512622438E1,-2.972568902E0,4.436748539E0,-2.876627787E0,6.065961663E0
3.513622038E1,-3.197329440E0,3.914606214E0,-2.989302464E0,5.872221605E0
3.514621538E1,-2.793016112E0,3.149972548E0,-2.632424673E0,4.965171267E0
3.515621137E1,-2.013810892E0,2.180119007E0,-1.821883639E0,3.482472281E0
3.516620738E1,-1.462988559E0,1.231488521E0,-1.065255688E0,2.188988164E0
3.517620338E1,-1.198456722E0,5.334603412E-1,-5.729651535E-1,1.431491361E0
3.518619838E1,-8.161116761E-1,1.575450762E-1,-2.943611151E-1,8.817636786E-1
3.519619437E1,-4.680994338E-1,7.248153705E-3,-4.479668856E-2,4.702939070E-1
3.520619038E1,-4.223940879E-2,-1.547891556E-1,4.953702629E-2,1.679219084E-1
3.521618638E1,3.519436178E-1,-3.344867554E-1,-2.068230343E-1,5.277513308E-1
3.522618138E1,7.251851338E-1,-2.884191746E-1,-6.977956063E-1,1.046899139E0
3.523617738E1,1.031016732E0,-4.340649476E-2,-1.136979974E0,1.535448822E0
3.524617337E1,1.214079313E0,1.714324326E-1,-1.458425977E0,1.905356656E0
3.525616938E1,1.311713489E0,2.076764720E-1,-1.760948051E0,2.205597386E0
3.526616438E1,1.487026463E0,1.363757070E-1,-2.034469689E0,2.523670531E0
3.527616038E1,1.706045327E0,5.070610397E-2,-2.138998609E0,2.736508143E0
3.528615637E1,1.776841075E0,-4.485125039E-2,-2.069161220E0,2.727747055E0
3.529615237E1,1.585152097E0,-1.314469793E-1,-2.065772758E0,2.607182879E0
3.530614737E1,1.253665255E0,-2.485049111E-1,-2.253595265E0,2.590776502E0
3.531614338E1,1.028432847E0,-3.145656572E-1,-2.513632640E0,2.734040000E0
3.532613938E1,9.237709031E-1,-3.780673328E-1,-2.746433099E0,2.922187940E0
3.533613438E1,8.525828066E-1,-4.419149443E-1,-2.958899281E0,3.110831274E0
3.534613037E1,7.570738015E-1,-4.174709881E-1,-3.094479840E0,3.212981208E0
3.535612638E1,6.470006977E-1,-3.384771878E-1,-3.261635363E0,3.342370708E0
3.536612238E1,5.747513317E-1,-2.201911945E-1,-3.396904850E0,3.452214625E0
3.537611738E1,5.065109628E-1,-5.710098445E-2,-3.453905262E0,3.491314285E0
3.538611338E1,4.293269853E-1,6.211234063E-2,-3.435742641E0,3.463019939E0
3.539610937E1,2.760314097E-1,8.803812739E-2,-3.371730832E0,3.384156151E0
3.540610538E1,9.918441877E-2,1.154498013E-1,-3.098448345E0,3.102184449E0
3.541610038E1,-5.451534569E-2,1.566092293E-1,-2.676488705E0,2.681620809E0
3.542609638E1,-1.897819090E-1,2.270715035E-1,-2.286633203E0,2.305703807E0
3.543609237E1,-3.181572363E-1,2.421951258E-1,-1.567853109E0,1.618037663E0
3.544608837E1,-6.114088422E-1,3.105111978E-1,-5.525601250E-1,8.806592236E-1
3.545608338E1,-8.244313869E-1,4.146312148E-1,4.406999660E-1,1.022654690E0
3.546607938E1,-1.014855905E0,5.819425664E-1,1.349981176E0,1.786347904E0
3.547607538E1,-1.011901307E0,7.549690962E-1,2.140237634E0,2.484862113E0
3.548607137E1,-9.173009589E-1,8.858598956E-1,2.824437879E0,3.098973723E0
3.549606637E1,-8.445735830E-1,8.041492961E-1,3.463756651E0,3.654801057E0
3.550606238E1,-8.375437680E-1,4.321743601E-1,4.182506340E0,4.287378397E0
3.551605838E1,-9.773197040E-1,5.420818415E-2,4.918929237E0,5.015372087E0
3.552605437E1,-9.782897571E-1,-1.133269696E-1,5.827593566E0,5.910223399E0
3.553604937E1,-8.834148824E-1,-1.289980558E-1,6.965395659E0,7.022378446E0
3.554604537E1,-9.729041791E-1,-1.596520107E-2,7.910491065E0,7.970110809E0
3.555604138E1,-1.038516078E0,3.981936318E-1,8.562398892E0,8.634335446E0
3.556603738E1,-1.107818155E0,1.189202261E0,8.970067352E0,9.116116025E0
3.557603238E1,-1.143482955E0,2.234351494E0,9.021801177E0,9.364442127E0
3.558602837E1,-1.129247324E0,3.461575055E0,8.491450531E0,9.239179266E0
3.559602438E1,-6.610669059E-1,4.562137693E0,7.194488398E0,8.544634170E0
3.560602038E1,-1.882782975E-1,5.068345478E0,5.272636083E0,7.316028011E0
3.561601550E1,-1.202573454E-1,4.958968631E0,2.881407301E0,5.736579098E0
3.562601150E1,-2.703324209E-1,4.421741075E0,5.841976547E-1,4.468350999E0
3.563600750E1,-3.301606929E-1,3.835897137E0,-1.028094293E0,3.984983162E0
3.564600250E1,-2.360718302E-1,3.321369349E0,-2.079751697E0,3.925887337E0
3.565599850E1,-1.576963364E-1,2.721600851E0,-2.766531733E0,3.884028470E0
3.566599450E1,1.071867719E-1,2.102456727E0,-3.020797321E0,3.681987201E0
3.567599050E1,4.223731841E-1,1.395736954E0,-2.587432103E0,2.970064921E0
3.568598550E1,3.977182531E-1,7.134885098E-1,-1.627975935E0,1.821414644E0
3.569598150E1,3.059260306E-1,6.518121522E-2,-5.068641347E-1,5.956094173E-1
3.570597750E1,8.189288646E-2,-6.501774169E-1,7.506105816E-1,9.964202745E-1
3.571597350E1,-2.164513519E-1,-1.312568352E0,1.806578552E0,2.243526895E0
3.572596850E1,-3.908194157E-1,-1.850794320E0,2.377279664E0,3.038031934E0
3.573596450E1,-3.373589078E-1,-2.152705360E0,2.241919545E0,3.126364445E0
3.574596050E1,-9.044765532E-2,-2.142044278E0,1.485387488E0,2.608238957E0
3.575595650E1,2.797755280E-1,-1.817652448E0,3.445600462E-1,1.871057560E0
3.576595150E1,5.711843839E-1,-1.509669367E0,-6.981107712E-1,1.758610772E0
3.577594750E1,6.494382557E-1,-1.358884732E0,-1.661334885E0,2.242403033E0
3.578594350E1,8.513379344E-1,-1.347292334E0,-2.498043378E0,2.963139151E0
3.579593950E1,1.065342519E0,-1.432502054E0,-3.027513433E0,3.514662772E0
3.580593450E1,1.263123711E0,-1.562699520E0,-3.290208367E0,3.855253869E0
3.581593050E1,1.376462339E0,-1.771974291E0,-3.298782139E0,3.989549481E0
3.582592650E1,1.397921620E0,-2.020171493E0,-3.055352612E0,3.920517478E0
3.583592250E1,1.468897170E0,-2.287534113E0,-2.652768306E0,3.798374771E0
3.584591750E1,1.598068304E0,-2.538741753E0,-2.158168121E0,3.695500187E0
3.585591350E1,1.707348964E0,-2.667171752E0,-1.793818758E0,3.639592199E0
3.586590950E1,1.711144976E0,-2.664440517E0,-1.724401199E0,3.605664972E0
3.587590450E1,1.641715430E0,-2.538748770E0,-1.865574619E0,3.552582656E0
3.588590050E1,1.463195258E0,-2.360142790E0,-2.126738167E0,3.497746358E0
3.589589650E1,1.310312203E0,-2.225617946E0,-2.610296470E0,3.672048607E0
3.590589250E1,1.203607827E0,-2.163572702E0,-3.131382787E0,3.991901402E0
3.591588750E1,1.225363854E0,-2.132305886E0,-3.573576132E0,4.338051560E0
3.592588350E1,1.428235340E0,-2.191565078E0,-3.685878341E0,4.519791236E0
3.593587950E1,1.559641864E0,-2.359563331E0,-3.346681945E0,4.381814910E0
3.594587550E1,1.540718520E0,-2.603232449E0,-2.696929986E0,4.052661359E0
3.595587050E1,1.469519022E0,-2.871546557E0,-1.815324817E0,3.701441608E0
3.596586650E1,1.544026290E0,-3.123702177E0,-9.478348267E-1,3.611083402E0
3.597586250E1,1.729281870E0,-3.282629791E0,-1.299941289E-1,3.712542606E0
3.598585850E1,1.876669126E0,-3.290570310E0,6.307613719E-1,3.840260392E0
3.599585350E1,1.830930159E0,-3.261632439E0,1.088037025E0,3.895430141E0
3.600584950E1,1.678623932E0,-3.100873185E0,1.201118667E0,3.725034076E0
3.601584550E1,1.717302971E0,-2.916998426E0,1.186461452E0,3.586878878E0
3.602584050E1,1.613858125E0,-2.820359446E0,1.409790006E0,3.542100128E0
3.603583650E1,1.229301954E0,-2.922387512E0,1.933733273E0,3.713604238E0
3.604583250E1,6.876401621E-1,-3.203571342E0,2.759570038E0,4.283800314E0
3.605582850E1,3.234173915E-1,-3.553632449E0,3.759145122E0,5.183056477E0
3.606582350E1,1.323374006E-1,-3.944773169E0,4.754599673E0,6.179398563E0
3.607581950E1,1.655682966E-1,-4.387988607E0,5.553995914E0,7.080164369E0
3.608581550E1,5.456452078E-1,-4.564049148E0,6.138034524E0,7.668359742E0
3.609581150E1,1.239637785E0,-3.986374354E0,6.525690889E0,7.746775065E0
3.610580650E1,2.056189464E0,-2.559950189E0,6.810109983E0,7.560347748E0
3.611580250E1,2.141419356E0,-6.036168426E-1,6.567216060E0,6.933855849E0
3.612579850E1,1.598050177E0,1.353170686E0,5.554384754E0,5.935994042E0
3.613579450E1,5.802075148E-1,2.913675161E0,3.768495405E0,4.798718716E0
3.614578950E1,-7.945582545E-1,3.763796290E0,1.607872038E0,4.169261064E0
3.615578550E1,-2.417407935E0,4.232773975E0,-4.822684067E-1,4.898246571E0
3.616578150E1,-3.794600299E0,4.421141735E0,-2.184644313E0,6.222391538E0
3.617577750E1,-4.616686075E0,4.258649366E0,-3.265067679E0,7.078880681E0
3.618577250E1,-4.904674018E0,3.926022318E0,-3.956776333E0,7.424658741E0
3.619576850E1,-4.775230404E0,3.499456242E0,-4.345547762E0,7.343895748E0
3.620576450E1,-4.014289547E0,2.744264951E0,-3.741949630E0,6.135771975E0
3.621575950E1,-3.146795463E0,1.715450135E0,-2.248115255E0,4.230734339E0
3.622575550E1,-2.575009401E0,7.586858057E-1,-8.984246850E-1,2.830802798E0
3.623575150E1,-2.267713514E0,4.825470448E-2,6.388749683E-1,2.356483465E0
3.624574750E1,-1.930239708E0,-5.063384334E-1,1.795269452E0,2.684249680E0
3.625574250E1,-1.153753735E0,-9.426304393E-1,2.456805305E0,2.873254624E0
3.626573850E1,-3.494135275E-1,-1.107269613E0,2.486901509E0,2.744597406E0
3.627573450E1,1.652423143E-1,-8.592066787E-1,1.923102450E0,2.112785880E0
3.628573050E1,2.752329724E-1,-2.840279704E-1,9.791554374E-1,1.056016310E0
3.629572550E1,7.978511140E-2,2.414561291E-1,-2.136356252E-1,3.321248360E-1
3.630572150E1,-2.798439404E-1,5.659364348E-1,-1.218505948E0,1.372353243E0
3.631571750E1,-5.778965490E-1,7.512137219E-1,-2.102199742E0,2.305977067E0
3.632571250E1,-4.157281159E-1,7.696539398E-1,-2.916863648E0,3.045207808E0
3.633570850E1,-1.309736837E-1,6.651093053E-1,-3.469421434E0,3.535026107E0
3.634570450E1,1.136159317E-1,5.659772191E-1,-3.785439466E0,3.829202364E0
3.635570050E1,2.336950833E-1,4.249560820E-1,-3.769301151E0,3.800372644E0
3.636569550E1,2.403021446E-1,2.540117822E-1,-3.503751022E0,3.521155823E0
3.637569150E1,2.244779710E-1,1.264484139E-1,-3.182693274E0,3.193104451E0
3.638568750E1,3.735274449E-2,1.300220585E-1,-2.812474476E0,2.815726130E0
3.639568350E1,-2.587648742E-1,2.558856138E-1,-2.639051322E0,2.664024885E0
3.640567850E1,-4.817768021E-1,3.395600921E-1,-2.575825379E0,2.642401621E0
3.641567450E1,-6.330584505E-1,3.803381355E-1,-2.318488249E0,2.433271021E0
3.642567050E1,-7.232042433E-1,5.247487939E-1,-2.018786872E0,2.207687956E0
3.643566650E1,-8.682343411E-1,7.619374423E-1,-1.732117769E0,2.081972983E0
3.644566150E1,-1.091825728E0,1.011667637E0,-1.653731166E0,2.224945302E0
3.645565750E1,-1.214343461E0,1.267780434E0,-1.731576902E0,2.465817478E0
3.646565350E1,-1.209093538E0,1.538977950E0,-1.752080163E0,2.626812748E0
3.647564850E1,-1.110637975E0,1.793403752E0,-1.547028835E0,2.615934240E0
3.648564450E1,-1.008323980E0,1.937265430E0,-1.205401168E0,2.494535342E0
3.649564050E1,-8.755015531E-1,1.848376058E0,-8.971458989E-1,2.233353484E0
3.650563650E1,-6.810466956E-1,1.691746546E0,-3.999577367E-1,1.867028968E0
3.651563150E1,-4.287419714E-1,1.669688802E0,4.310859740E-1,1.776939923E0
3.652562750E1,-4.317671746E-2,1.744863384E0,1.389159860E0,2.230734761E0
3.653562350E1,2.196141109E-1,1.730917774E0,2.451797749E0,3.009255540E0
3.654561950E1,5.142118920E-1,1.733143809E0,3.339314454E0,3.797265115E0
3.655561450E1,7.734676400E-1,1.745995697E0,4.172074907E0,4.588350705E0
3.656561050E1,7.490657473E-1,1.550942084E0,4.769791324E0,5.071235561E0
3.657560650E1,5.884132048E-1,1.185110379E0,5.092259420E0,5.261351795E0
3.658560150E1,2.590538728E-1,8.327489050E-1,5.331397676E0,5.402257013E0
3.659559750E1,-2.909637366E-1,5.059363277E-1,5.355262502E0,5.386972056E0
3.660559350E1,-7.025293659E-1,3.260252497E-1,5.252255613E0,5.309051610E0
3.661558912E1,-8.489771211E-1,2.654582550E-1,5.287417844E0,5.361717793E0
3.662558412E1,-8.851585221E-1,3.857987040E-1,5.250389766E0,5.338439748E0
3.663558013E1,-8.053172775E-1,8.742816047E-1,5.117017701E0,5.253263214E0
3.664557613E1,-5.531891392E-1,1.636073744E0,4.770705244E0,5.073695305E0
3.665557212E1,-1.981448892E-1,2.461746494E0,3.895462430E0,4.612383846E0
3.666556712E1,5.123622715E-2,3.089258569E0,2.867991450E0,4.215627902E0
3.667556312E1,3.712543398E-2,3.421862521E0,1.764593205E0,3.850235134E0
3.668555913E1,-8.167931691E-2,3.470055564E0,6.415915847E-1,3.529815419E0
3.669555413E1,-2.287110628E-1,3.275694116E0,-3.306196994E-1,3.300271213E0
3.670555013E1,-2.161743401E-1,2.871284894E0,-1.067287595E0,3.070848596E0
3.671554612E1,-1.747316144E-1,2.380750863E0,-1.404363205E0,2.769610410E0
3.672554213E1,-1.867815565E-1,1.786158906E0,-1.144793608E0,2.129742565E0
3.673553713E1,-3.086629660E-1,1.125282765E0,-5.673617667E-1,1.297471966E0
3.674553313E1,-2.492071617E-1,5.394556376E-1,1.133968073E-1,6.049590319E-1
3.675552913E1,-1.831785022E-1,-6.525423232E-2,9.095577836E-1,9.301117353E-1
3.676552512E1,-9.260834768E-2,-4.829736540E-1,1.380988376E0,1.465936135E0
3.677552012E1,6.930193081E-2,-6.974798566E-1,1.554610920E0,1.705314053E0
3.678551613E1,2.671104589E-1,-7.133350935E-1,1.562333338E0,1.738125545E0
3.679551213E1,5.283178613E-1,-5.985494994E-1,1.355693321E0,1.573304054E0
3.680550713E1,8.009887299E-1,-3.531460977E-1,8.847293365E-1,1.244604801E0
3.681550312E1,9.481834669E-1,-1.362851391E-1,3.566170049E-1,1.022155181E0
3.682549912E1,8.889090724E-1,-4.139865227E-2,-2.681796223E-1,9.294049157E-1
3.683549513E1,9.598086087E-1,2.150213057E-2,-9.920801228E-1,1.380549846E0
3.684549013E1,1.090627926E0,-3.106421024E-2,-1.531481674E0,1.880391017E0
3.685548613E1,1.195171903E0,-1.887815235E-1,-1.977848176E0,2.318611168E0
3.686548212E1,1.271981366E0,-4.616870847E-1,-2.192594773E0,2.576540975E0
3.687547813E1,1.349587074E0,-8.629545978E-1,-2.214869156E0,2.733444948E0
3.688547313E1,1.430278065E0,-1.258604106E0,-2.160125769E0,2.880264393E0
3.689546913E1,1.532514292E0,-1.583918480E0,-2.082736700E0,3.032357164E0
3.690546512E1,1.693574385E0,-1.834096280E0,-1.993353238E0,3.194614295E0
3.691546012E1,1.878431769E0,-1.987904803E0,-1.935314360E0,3.350479531E0
3.692545612E1,2.005609294E0,-2.070439129E0,-1.972471077E0,3.492825357E0
3.693545213E1,2.092812622E0,-2.092655332E0,-1.984273682E0,3.563202640E0
3.694544813E1,2.116752000E0,-2.131930203E0,-1.946860272E0,3.579948371E0
3.695544313E1,2.055930432E0,-2.118666963E0,-1.912041857E0,3.517314843E0
3.696543912E1,2.005347632E0,-2.115192255E0,-2.001218913E0,3.535581216E0
3.697543513E1,1.911847437E0,-2.117985763E0,-2.153827148E0,3.574911985E0
3.698543013E1,1.887124532E0,-2.156690530E0,-2.298501297E0,3.673644138E0
3.699542613E1,1.922972935E0,-2.244195281E0,-2.353259302E0,3.777838894E0
3.700542213E1,1.928040716E0,-2.384940832E0,-2.195424240E0,3.771627151E0
3.701541812E1,1.890443120E0,-2.592843993E0,-1.855318603E0,3.706591734E0
3.702541312E1,1.850033305E0,-2.821866274E0,-1.486002615E0,3.686971151E0
3.703540913E1,1.830703579E0,-3.036619887E0,-1.113850728E0,3.716611276E0
3.704540513E1,1.846156893E0,-3.248991052E0,-7.587282711E-1,3.813122961E0
3.705540013E1,1.869340811E0,-3.395289557E0,-3.706321961E-1,3.893558073E0
3.706539612E1,1.824971554E0,-3.497203894E0,8.702586472E-2,3.945697625E0
3.707539212E1,1.749320570E0,-3.542538527E0,5.459188575E-1,3.988449457E0
3.708538813E1,1.631177870E0,-3.502375172E0,9.099781984E-1,3.969311453E0
3.709538313E1,1.446480992E0,-3.372990907E0,1.122947241E0,3.838018425E0
3.710537913E1,1.137884246E0,-3.221934523E0,1.206258954E0,3.623631230E0
3.711537512E1,7.145101646E-1,-3.145221100E0,1.301277378E0,3.477968280E0
3.712537113E1,3.011409616E-1,-3.183309571E0,1.490414924E0,3.527815520E0
3.713536613E1,-1.721332580E-2,-3.263528984E0,1.851381673E0,3.752136968E0
3.714536213E1,-8.936270446E-2,-3.270766375E0,2.314095236E0,4.007609653E0
3.715535812E1,-7.082176834E-2,-3.289726557E0,2.869649720E0,4.366028637E0
3.716535312E1,-2.096899241E-2,-3.314976003E0,3.404303332E0,4.751714088E0
3.717534912E1,2.062166780E-1,-3.111950151E0,3.830926711E0,4.939914830E0
3.718534513E1,5.542882696E-1,-2.537811461E0,4.128793232E0,4.877976635E0
3.719534113E1,8.678153881E-1,-1.564276367E0,3.946530257E0,4.333031869E0
3.720533613E1,9.885389028E-1,-3.014873361E-1,3.224298552E0,3.385883183E0
3.721533212E1,5.826708005E-1,8.520884246E-1,2.135858654E0,2.372225145E0
3.722532813E1,-1.082578357E-1,1.711914031E0,7.088427508E-1,1.856024637E0
3.723532313E1,-7.374025986E-1,2.254212146E0,-6.751984566E-1,2.465994312E0
3.724531913E1,-1.284346619E0,2.417438779E0,-1.798419347E0,3.275342522E0
3.725531513E1,-1.861791909E0,2.228954075E0,-2.575820702E0,3.881927056E0
3.726531112E1,-2.287881584E0,1.781711660E0,-2.789752196E0,4.023880701E0
3.727530612E1,-2.515847565E0,1.173926264E0,-2.353433549E0,3.639538612E0
3.728530213E1,-2.495835469E0,5.375230598E-1,-1.634423659E0,3.031413272E0
3.729529813E1,-2.165174839E0,-2.420959242E-2,-6.364214766E-1,2.256900637E0
3.730529313E1,-1.905602319E0,-4.258590017E-1,7.063027203E-1,2.076424720E0
3.731528912E1,-1.803851849E0,-6.997871679E-1,1.818711525E0,2.655427496E0
3.732528512E1,-1.585280443E0,-8.535081285E-1,2.548261020E0,3.120132118E0
3.733528113E1,-1.227737239E0,-5.737739330E-1,2.845238180E0,3.151497351E0
3.734527613E1,-1.128186200E0,7.615230940E-2,2.350811073E0,2.608623387E0
3.735527213E1,-1.152857503E0,8.187701858E-1,1.179099222E0,1.841124661E0
3.736526812E1,-1.239360335E0,1.469671049E0,3.424129486E-2,1.922789510E0
3.737526413E1,-1.355572430E0,1.908418630E0,-1.218066237E0,2.638811027E0
3.738525913E1,-1.261500670E0,2.107859555E0,-2.317702968E0,3.377307047E0
3.739525513E1,-1.025598702E0,2.053184288E0,-3.118062245E0,3.871657343E0
3.740525112E1,-6.875452910E-1,1.868294890E0,-3.590331913E0,4.105329167E0
3.741524612E1,-4.015936415E-1,1.588224224E0,-3.704525111E0,4.050585135E0
3.742524212E1,-1.826249170E-1,1.221648095E0,-3.436025062E0,3.651307184E0
3.743523813E1,-2.790861413E-2,9.039318851E-1,-2.912326793E0,3.049511288E0
3.744523413E1,1.340642296E-1,7.662129264E-1,-2.356174724E0,2.481252666E0
3.745522913E1,2.371186280E-1,7.728720280E-1,-1.746666811E0,1.924682146E0
3.746522512E1,4.876665562E-2,8.911213665E-1,-1.152414284E0,1.457578183E0
3.747522113E1,-2.526678362E-1,1.111507456E0,-6.654546565E-1,1.319893844E0
3.748521613E1,-5.623018786E-1,1.448971029E0,-3.551721579E-1,1.594317317E0
3.749521213E1,-8.701000415E-1,1.863442432E0,-3.569754392E-1,2.087324422E0
3.750520813E1,-1.113258551E0,2.289818620E0,-6.551460153E-1,2.629035986E0
3.751520412E1,-1.301482177E0,2.610253493E0,-9.333664763E-1,3.062425858E0
3.752519912E1,-1.455627645E0,2.832453827E0,-1.061984755E0,3.357001362E0
3.753519513E1,-1.405167636E0,2.981181850E0,-1.073127794E0,3.466056055E0
3.754519113E1,-1.224765246E0,3.023211344E0,-9.325993216E-1,3.392579879E0
3.755518613E1,-1.085827947E0,2.962599399E0,-6.292837805E-1,3.217454833E0
3.756518212E1,-1.047308975E0,2.765785044E0,-1.874880463E-1,2.963372195E0
3.757517813E1,-9.258560202E-1,2.448644638E0,3.828253949E-1,2.645680483E0
3.758517413E1,-7.009813155E-1,2.142384439E0,1.002049626E0,2.466837924E0
3.759516913E1,-3.771452634E-1,1.935987813E0,1.690423028E0,2.597656132E0
3.760516513E1,-2.212432913E-1,1.811583476E0,2.359420513E0,2.982892630E0
3.761516112E1,-5.073599786E-2,1.730490781E0,2.892990636E0,3.371434013E0
3.762515617E1,1.224183302E-1,1.660166757E0,3.325782827E0,3.719135830E0
3.763515217E1,2.978989729E-1,1.579915623E0,3.580929590E0,3.925294117E0
3.764514817E1,4.402402286E-1,1.448232818E0,3.658578860E0,3.959341995E0
3.765514417E1,2.972201112E-1,1.250607308E0,3.732791137E0,3.947921998E0
3.766513917E1,5.863368586E-2,1.044243280E0,3.949319964E0,4.085463268E0
3.767513517E1,-2.394646771E-1,8.121678753E-1,4.232262052E0,4.316132767E0
3.768513117E1,-4.122219792E-1,5.028118680E-1,4.555958648E0,4.602119722E0
3.769512617E1,-4.726074909E-1,2.948088656E-1,4.837634228E0,4.869597010E0
3.770512217E1,-2.777332418E-1,4.334614053E-1,5.020301245E0,5.046627501E0
3.771511817E1,-1.571806119E-1,1.019560867E0,5.303676027E0,5.403072228E0
3.772511417E1,-2.344701317E-1,1.803179712E0,5.094995917E0,5.409752001E0
3.773510917E1,-1.188911435E-1,2.695977475E0,4.211605593E0,5.002004730E0
3.774510517E1,-3.327182651E-2,3.576443022E0,3.229417790E0,4.818837097E0
3.775510117E1,-4.138178305E-1,4.088007149E0,2.070520113E0,4.601097823E0
3.776509717E1,-8.437820162E-1,4.228671277E0,8.463259935E-1,4.394302737E0
3.777509217E1,-1.233842317E0,4.165546783E0,-9.478628933E-2,4.345472507E0
3.778508817E1,-1.550239395E0,3.850509036E0,-7.304616612E-1,4.214645449E0
3.779508417E1,-1.709667092E0,3.309902959E0,-9.821433645E-1,3.852664630E0
3.780507917E1,-1.661680309E0,2.566358153E0,-6.367366415E-1,3.122948794E0
3.781507517E1,-1.493606627E0,1.771569810E0,-2.902207017E-2,2.317361135E0
3.782507117E1,-1.113335003E0,1.040070926E0,8.321365553E-1,1.736005071E0
3.783506617E1,-8.422595474E-1,3.509361425E-1,1.680534217E0,1.912263731E0
3.784506217E1,-5.699393655E-1,-2.124005106E-1,2.185436026E0,2.268496304E0
3.785505817E1,-1.530089159E-1,-5.559800152E-1,2.405576094E0,2.473726309E0
3.786505417E1,4.154392634E-1,-7.469466432E-1,2.258429158E0,2.414750781E0
3.787504917E1,9.445988314E-1,-7.315261468E-1,1.722591485E0,2.096358481E0
3.788504517E1,1.217534140E0,-7.101982085E-1,1.141106354E0,1.813530973E0
3.789504117E1,1.270998010E0,-7.886163870E-1,3.349747056E-1,1.532827388E0
3.790503617E1,1.376399920E0,-8.740948592E-1,-5.261535144E-1,1.713288091E0
3.791503217E1,1.527557169E0,-1.037192342E0,-1.228849672E0,2.217942825E0
3.792502817E1,1.616621519E0,-1.268697423E0,-1.746080920E0,2.696638068E0
3.793502417E1,1.669014764E0,-1.536703822E0,-2.038520640E0,3.050022183E0
3.794501917E1,1.749321301E0,-1.873699325E0,-2.096699266E0,3.311649436E0
3.795501517E1,1.852397042E0,-2.219621480E0,-2.093241808E0,3.569279421E0
3.796501117E1,2.017641987E0,-2.494808114E0,-2.073261872E0,3.820125849E0
3.797500617E1,2.213766079E0,-2.725155374E0,-2.052828777E0,4.067104381E0
3.798500217E1,2.360098059E0,-2.851274260E0,-2.022403375E0,4.217812604E0
3.799499817E1,2.427180094E0,-2.911538004E0,-1.927069201E0,4.252276151E0
3.800499417E1,2.421223974E0,-2.877043524E0,-1.904672611E0,4.215149194E0
3.801498917E1,2.290259208E0,-2.808801255E0,-2.015925245E0,4.147120244E0
3.802498517E1,2.100746124E0,-2.736962656E0,-2.212485246E0,4.098681474E0
3.803498117E1,1.971938249E0,-2.696790823E0,-2.433440416E0,4.133140871E0
3.804497617E1,1.934258061E0,-2.747483844E0,-2.530938059E0,4.206622062E0
3.805497217E1,1.873663073E0,-2.853364348E0,-2.448508691E0,4.200892312E0
3.806496817E1,1.774727160E0,-3.000739910E0,-2.196508899E0,4.120527617E0
